"CURSO";"N° QUESTÃO";"N° ACERTOS";"N° ERROS";"NOME PROVA";"OPÇÃO LÍNGUA"
"ENC1AN-RJB - Geometria Analítica e Álgebra Linear";"8";"1";"7";"Prova Objetiva";" - "
"ENC1AN-RJE - Geometria Analítica e Álgebra Linear";"1";"1";"4";"Prova Objetiva";" - "
"ENC1AN-RJE - Geometria Analítica e Álgebra Linear";"2";"4";"1";"Prova Objetiva";" - "
"ENC1AN-RJE - Geometria Analítica e Álgebra Linear";"3";"1";"4";"Prova Objetiva";" - "
"ENC1AN-RJE - Geometria Analítica e Álgebra Linear";"4";"4";"1";"Prova Objetiva";" - "
"ENC1AN-RJE - Geometria Analítica e Álgebra Linear";"5";"0";"5";"Prova Objetiva";" - "
"ENC1AN-RJE - Geometria Analítica e Álgebra Linear";"6";"0";"5";"Prova Objetiva";" - "
"ENC1AN-RJE - Geometria Analítica e Álgebra Linear";"7";"1";"4";"Prova Objetiva";" - "
"ENC1AN-RJE - Geometria Analítica e Álgebra Linear";"8";"1";"4";"Prova Objetiva";" - "
"EAM1AM-RJB - Quimica Geral";"1";"6";"6";"Prova Objetiva";" - "
"EAM1AM-RJB - Quimica Geral";"2";"4";"8";"Prova Objetiva";" - "
"EAM1AM-RJB - Quimica Geral";"3";"5";"7";"Prova Objetiva";" - "
"EAM1AM-RJB - Quimica Geral";"4";"5";"7";"Prova Objetiva";" - "
"EAM1AM-RJB - Quimica Geral";"5";"9";"3";"Prova Objetiva";" - "
"EAM1AM-RJB - Quimica Geral";"6";"8";"4";"Prova Objetiva";" - "
"EAM1AM-RJB - Quimica Geral";"7";"6";"6";"Prova Objetiva";" - "
"EAM1AM-RJB - Quimica Geral";"8";"9";"3";"Prova Objetiva";" - "
"ECA1AM-RJB - Quimica Geral";"1";"4";"8";"Prova Objetiva";" - "
"ECA1AM-RJB - Quimica Geral";"2";"6";"6";"Prova Objetiva";" - "
"ECA1AM-RJB - Quimica Geral";"3";"7";"5";"Prova Objetiva";" - "
"ECA1AM-RJB - Quimica Geral";"4";"4";"8";"Prova Objetiva";" - "
"ECA1AM-RJB - Quimica Geral";"5";"7";"5";"Prova Objetiva";" - "
"ECA1AM-RJB - Quimica Geral";"6";"9";"3";"Prova Objetiva";" - "
"ECA1AM-RJB - Quimica Geral";"7";"10";"2";"Prova Objetiva";" - "
"ECA1AM-RJB - Quimica Geral";"8";"7";"5";"Prova Objetiva";" - "
"EGM1AM-RJA -  Quimica Geral";"1";"6";"4";"Prova Objetiva";" - "
"EGM1AM-RJA -  Quimica Geral";"2";"4";"6";"Prova Objetiva";" - "
"EGM1AM-RJA -  Quimica Geral";"3";"4";"6";"Prova Objetiva";" - "
"EGM1AM-RJA -  Quimica Geral";"4";"5";"5";"Prova Objetiva";" - "
"EGM1AM-RJA -  Quimica Geral";"5";"10";"0";"Prova Objetiva";" - "
"EGM1AM-RJA -  Quimica Geral";"6";"8";"2";"Prova Objetiva";" - "
"EGM1AM-RJA -  Quimica Geral";"7";"8";"2";"Prova Objetiva";" - "
"EGM1AM-RJA -  Quimica Geral";"8";"6";"4";"Prova Objetiva";" - "
"ENC1AM-RJA - Quimica Geral";"1";"7";"3";"Prova Objetiva";" - "
"ENC1AM-RJA - Quimica Geral";"2";"4";"6";"Prova Objetiva";" - "
"ENC1AM-RJA - Quimica Geral";"3";"7";"3";"Prova Objetiva";" - "
"ENC1AM-RJA - Quimica Geral";"4";"3";"7";"Prova Objetiva";" - "
"ENC1AM-RJA - Quimica Geral";"5";"8";"2";"Prova Objetiva";" - "
"ENC1AM-RJA - Quimica Geral";"6";"8";"2";"Prova Objetiva";" - "
"ENC1AM-RJA - Quimica Geral";"7";"2";"8";"Prova Objetiva";" - "
"ENC1AM-RJA - Quimica Geral";"8";"6";"4";"Prova Objetiva";" - "
"ENC1AM-RJB - Quimica Geral";"1";"6";"5";"Prova Objetiva";" - "
"ENC1AM-RJB - Quimica Geral";"2";"6";"5";"Prova Objetiva";" - "
"ENC1AM-RJB - Quimica Geral";"3";"4";"7";"Prova Objetiva";" - "
"ENC1AM-RJB - Quimica Geral";"4";"1";"10";"Prova Objetiva";" - "
"ENC1AM-RJB - Quimica Geral";"5";"7";"4";"Prova Objetiva";" - "
"ENC1AM-RJB - Quimica Geral";"6";"7";"4";"Prova Objetiva";" - "
"ENC1AM-RJB - Quimica Geral";"7";"5";"6";"Prova Objetiva";" - "
"ENC1AM-RJB - Quimica Geral";"8";"10";"1";"Prova Objetiva";" - "
"EAM1AN-RJA - Quimica Geral ";"1";"2";"5";"Prova Objetiva";" - "
"EAM1AN-RJA - Quimica Geral ";"2";"4";"3";"Prova Objetiva";" - "
"EAM1AN-RJA - Quimica Geral ";"3";"3";"4";"Prova Objetiva";" - "
"EAM1AN-RJA - Quimica Geral ";"4";"4";"3";"Prova Objetiva";" - "
"EAM1AN-RJA - Quimica Geral ";"5";"0";"7";"Prova Objetiva";" - "
"EAM1AN-RJA - Quimica Geral ";"6";"3";"4";"Prova Objetiva";" - "
"EAM1AN-RJA - Quimica Geral ";"7";"4";"3";"Prova Objetiva";" - "
"EAM1AN-RJA - Quimica Geral ";"8";"2";"5";"Prova Objetiva";" - "
"ECA1AN-RJA - Quimica Geral";"1";"2";"9";"Prova Objetiva";" - "
"ECA1AN-RJA - Quimica Geral";"2";"6";"5";"Prova Objetiva";" - "
"ECA1AN-RJA - Quimica Geral";"3";"3";"8";"Prova Objetiva";" - "
"ECA1AN-RJA - Quimica Geral";"4";"7";"4";"Prova Objetiva";" - "
"ECA1AN-RJA - Quimica Geral";"5";"0";"11";"Prova Objetiva";" - "
"ECA1AN-RJA - Quimica Geral";"6";"4";"7";"Prova Objetiva";" - "
"ECA1AN-RJA - Quimica Geral";"7";"3";"8";"Prova Objetiva";" - "
"ECA1AN-RJA - Quimica Geral";"8";"1";"10";"Prova Objetiva";" - "
"ECP1AN-RJA - Quimica Geral";"1";"3";"4";"Prova Objetiva";" - "
"ECP1AN-RJA - Quimica Geral";"2";"4";"3";"Prova Objetiva";" - "
"ECP1AN-RJA - Quimica Geral";"3";"3";"4";"Prova Objetiva";" - "
"ECP1AN-RJA - Quimica Geral";"4";"4";"3";"Prova Objetiva";" - "
"ECP1AN-RJA - Quimica Geral";"5";"0";"7";"Prova Objetiva";" - "
"ECP1AN-RJA - Quimica Geral";"6";"3";"4";"Prova Objetiva";" - "
"ECP1AN-RJA - Quimica Geral";"7";"1";"6";"Prova Objetiva";" - "
"ECP1AN-RJA - Quimica Geral";"8";"0";"7";"Prova Objetiva";" - "
"EGM1AN-RJC - Quimica Geral";"1";"3";"8";"Prova Objetiva";" - "
"EGM1AN-RJC - Quimica Geral";"2";"9";"2";"Prova Objetiva";" - "
"EGM1AN-RJC - Quimica Geral";"3";"3";"8";"Prova Objetiva";" - "
"EGM1AN-RJC - Quimica Geral";"4";"6";"5";"Prova Objetiva";" - "
"EGM1AN-RJC - Quimica Geral";"5";"0";"11";"Prova Objetiva";" - "
"EGM1AN-RJC - Quimica Geral";"6";"4";"7";"Prova Objetiva";" - "
"EGM1AN-RJC - Quimica Geral";"7";"1";"10";"Prova Objetiva";" - "
"EGM1AN-RJC - Quimica Geral";"8";"1";"10";"Prova Objetiva";" - "
"EGM1AN-RJD - Quimica Geral";"1";"1";"10";"Prova Objetiva";" - "
"EGM1AN-RJD - Quimica Geral";"2";"6";"5";"Prova Objetiva";" - "
"EGM1AN-RJD - Quimica Geral";"3";"2";"9";"Prova Objetiva";" - "
"EGM1AN-RJD - Quimica Geral";"4";"4";"7";"Prova Objetiva";" - "
"EGM1AN-RJD - Quimica Geral";"5";"0";"11";"Prova Objetiva";" - "
"EGM1AN-RJD - Quimica Geral";"6";"2";"9";"Prova Objetiva";" - "
"EGM1AN-RJD - Quimica Geral";"7";"2";"9";"Prova Objetiva";" - "
"EGM1AN-RJD - Quimica Geral";"8";"1";"10";"Prova Objetiva";" - "
"ENC1AN-RJC - Quimica Geral ";"1";"2";"6";"Prova Objetiva";" - "
"ENC1AN-RJC - Quimica Geral ";"2";"2";"6";"Prova Objetiva";" - "
"ENC1AN-RJC - Quimica Geral ";"3";"5";"3";"Prova Objetiva";" - "
"ENC1AN-RJC - Quimica Geral ";"4";"4";"4";"Prova Objetiva";" - "
"ENC1AN-RJC - Quimica Geral ";"5";"0";"8";"Prova Objetiva";" - "
"ENC1AN-RJC - Quimica Geral ";"6";"1";"7";"Prova Objetiva";" - "
"ENC1AN-RJC - Quimica Geral ";"7";"2";"6";"Prova Objetiva";" - "
"ENC1AN-RJC - Quimica Geral ";"8";"2";"6";"Prova Objetiva";" - "
"ENC1AN-RJD - Quimica Geral";"1";"5";"7";"Prova Objetiva";" - "
"ENC1AN-RJD - Quimica Geral";"2";"4";"8";"Prova Objetiva";" - "
"ENC1AN-RJD - Quimica Geral";"3";"4";"8";"Prova Objetiva";" - "
"ENC1AN-RJD - Quimica Geral";"4";"6";"6";"Prova Objetiva";" - "
"ENC1AN-RJD - Quimica Geral";"5";"0";"12";"Prova Objetiva";" - "
"ENC1AN-RJD - Quimica Geral";"6";"2";"10";"Prova Objetiva";" - "
"ENC1AN-RJD - Quimica Geral";"7";"3";"9";"Prova Objetiva";" - "
"ENC1AN-RJD - Quimica Geral";"8";"1";"11";"Prova Objetiva";" - "
"ENC1AN-RJG - Quimica Geral";"1";"5";"6";"Prova Objetiva";" - "
"ENC1AN-RJG - Quimica Geral";"2";"7";"4";"Prova Objetiva";" - "
"ENC1AN-RJG - Quimica Geral";"3";"3";"8";"Prova Objetiva";" - "
"ENC1AN-RJG - Quimica Geral";"4";"7";"4";"Prova Objetiva";" - "
"ENC1AN-RJG - Quimica Geral";"5";"0";"11";"Prova Objetiva";" - "
"ENC1AN-RJG - Quimica Geral";"6";"4";"7";"Prova Objetiva";" - "
"ENC1AN-RJG - Quimica Geral";"7";"5";"6";"Prova Objetiva";" - "
"ENC1AN-RJG - Quimica Geral";"8";"2";"9";"Prova Objetiva";" - "
"ENE1AN-RJA - Quimica Geral";"1";"3";"7";"Prova Objetiva";" - "
"ENE1AN-RJA - Quimica Geral";"2";"5";"5";"Prova Objetiva";" - "
"ENE1AN-RJA - Quimica Geral";"3";"4";"6";"Prova Objetiva";" - "
"ENE1AN-RJA - Quimica Geral";"4";"5";"5";"Prova Objetiva";" - "
"ENE1AN-RJA - Quimica Geral";"5";"0";"10";"Prova Objetiva";" - "
"ENE1AN-RJA - Quimica Geral";"6";"3";"7";"Prova Objetiva";" - "
"ENE1AN-RJA - Quimica Geral";"7";"5";"5";"Prova Objetiva";" - "
"ENE1AN-RJA - Quimica Geral";"8";"1";"9";"Prova Objetiva";" - "
"ENE1AN-RJB - Quimica Geral";"1";"2";"6";"Prova Objetiva";" - "
"ENE1AN-RJB - Quimica Geral";"2";"5";"3";"Prova Objetiva";" - "
"ENE1AN-RJB - Quimica Geral";"3";"2";"6";"Prova Objetiva";" - "
"ENE1AN-RJB - Quimica Geral";"4";"2";"6";"Prova Objetiva";" - "
"ENE1AN-RJB - Quimica Geral";"5";"0";"8";"Prova Objetiva";" - "
"ENE1AN-RJB - Quimica Geral";"6";"6";"2";"Prova Objetiva";" - "
"ENE1AN-RJB - Quimica Geral";"7";"3";"5";"Prova Objetiva";" - "
"ENE1AN-RJB - Quimica Geral";"8";"2";"6";"Prova Objetiva";" - "
"ENQ1AN-RJA - Quimica Geral ";"1";"10";"2";"Prova Objetiva";" - "
"ENQ1AN-RJA - Quimica Geral ";"2";"7";"5";"Prova Objetiva";" - "
"ENQ1AN-RJA - Quimica Geral ";"3";"5";"7";"Prova Objetiva";" - "
"ENQ1AN-RJA - Quimica Geral ";"4";"9";"3";"Prova Objetiva";" - "
"ENQ1AN-RJA - Quimica Geral ";"5";"0";"12";"Prova Objetiva";" - "
"ENQ1AN-RJA - Quimica Geral ";"6";"7";"5";"Prova Objetiva";" - "
"ENQ1AN-RJA - Quimica Geral ";"7";"6";"6";"Prova Objetiva";" - "
"ENQ1AN-RJA - Quimica Geral ";"8";"1";"11";"Prova Objetiva";" - "
"EPR1AN-RJA - Quimica Geral";"1";"3";"9";"Prova Objetiva";" - "
"EPR1AN-RJA - Quimica Geral";"2";"4";"8";"Prova Objetiva";" - "
"EPR1AN-RJA - Quimica Geral";"3";"6";"6";"Prova Objetiva";" - "
"EPR1AN-RJA - Quimica Geral";"4";"4";"8";"Prova Objetiva";" - "
"EPR1AN-RJA - Quimica Geral";"5";"0";"12";"Prova Objetiva";" - "
"EPR1AN-RJA - Quimica Geral";"6";"2";"10";"Prova Objetiva";" - "
"EPR1AN-RJA - Quimica Geral";"7";"5";"7";"Prova Objetiva";" - "
"EPR1AN-RJA - Quimica Geral";"8";"5";"7";"Prova Objetiva";" - "
"EGM1AN-BRA - Quimica Geral";"1";"3";"6";"Prova Objetiva";" - "
"EGM1AN-BRA - Quimica Geral";"2";"6";"3";"Prova Objetiva";" - "
"EGM1AN-BRA - Quimica Geral";"3";"2";"7";"Prova Objetiva";" - "
"EGM1AN-BRA - Quimica Geral";"4";"6";"3";"Prova Objetiva";" - "
"EGM1AN-BRA - Quimica Geral";"5";"0";"9";"Prova Objetiva";" - "
"EGM1AN-BRA - Quimica Geral";"6";"3";"6";"Prova Objetiva";" - "
"EGM1AN-BRA - Quimica Geral";"7";"2";"7";"Prova Objetiva";" - "
"EGM1AN-BRA - Quimica Geral";"8";"0";"9";"Prova Objetiva";" - "
"EGM1AN-BRB - Quimica Geral";"1";"3";"7";"Prova Objetiva";" - "
"EGM1AN-BRB - Quimica Geral";"2";"4";"6";"Prova Objetiva";" - "
"EGM1AN-BRB - Quimica Geral";"3";"4";"6";"Prova Objetiva";" - "
"EGM1AN-BRB - Quimica Geral";"4";"6";"4";"Prova Objetiva";" - "
"EGM1AN-BRB - Quimica Geral";"5";"0";"10";"Prova Objetiva";" - "
"EGM1AN-BRB - Quimica Geral";"6";"3";"7";"Prova Objetiva";" - "
"EGM1AN-BRB - Quimica Geral";"7";"3";"7";"Prova Objetiva";" - "
"EGM1AN-BRB - Quimica Geral";"8";"1";"9";"Prova Objetiva";" - "
"ENC1AN-BRD - Algorítimos e Lógica de Programação";"1";"1";"6";"Prova Objetiva";" - "
"ENC1AN-BRD - Algorítimos e Lógica de Programação";"2";"2";"5";"Prova Objetiva";" - "
"ENC1AN-BRD - Algorítimos e Lógica de Programação";"3";"2";"5";"Prova Objetiva";" - "
"ENC1AN-BRD - Algorítimos e Lógica de Programação";"4";"5";"2";"Prova Objetiva";" - "
"ENC1AN-BRD - Algorítimos e Lógica de Programação";"5";"3";"4";"Prova Objetiva";" - "
"ENC1AN-BRD - Algorítimos e Lógica de Programação";"6";"2";"5";"Prova Objetiva";" - "
"ENC1AN-BRD - Algorítimos e Lógica de Programação";"7";"3";"4";"Prova Objetiva";" - "
"ENC1AN-BRD - Algorítimos e Lógica de Programação";"8";"4";"3";"Prova Objetiva";" - "
"ENC1AN-BRD - Quimica Geral";"1";"1";"3";"Prova Objetiva";" - "
"ENC1AN-BRD - Quimica Geral";"2";"3";"1";"Prova Objetiva";" - "
"ENC1AN-BRD - Quimica Geral";"3";"1";"3";"Prova Objetiva";" - "
"ENC1AN-BRD - Quimica Geral";"4";"3";"1";"Prova Objetiva";" - "
"ENC1AN-BRD - Quimica Geral";"5";"0";"4";"Prova Objetiva";" - "
"ENC1AN-BRD - Quimica Geral";"6";"2";"2";"Prova Objetiva";" - "
"ENC1AN-BRD - Quimica Geral";"7";"0";"4";"Prova Objetiva";" - "
"ENC1AN-BRD - Quimica Geral";"8";"0";"4";"Prova Objetiva";" - "
"EPR1AN-BRA - Quimica Geral";"1";"1";"12";"Prova Objetiva";" - "
"EPR1AN-BRA - Quimica Geral";"2";"7";"6";"Prova Objetiva";" - "
"EPR1AN-BRA - Quimica Geral";"3";"2";"11";"Prova Objetiva";" - "
"EPR1AN-BRA - Quimica Geral";"4";"6";"7";"Prova Objetiva";" - "
"EPR1AN-BRA - Quimica Geral";"5";"0";"13";"Prova Objetiva";" - "
"EPR1AN-BRA - Quimica Geral";"6";"5";"8";"Prova Objetiva";" - "
"EPR1AN-BRA - Quimica Geral";"7";"2";"11";"Prova Objetiva";" - "
"EPR1AN-BRA - Quimica Geral";"8";"3";"10";"Prova Objetiva";" - "
"EGM1AN-LVA - Quimica Geral";"1";"4";"8";"Prova Objetiva";" - "
"EGM1AN-LVA - Quimica Geral";"2";"9";"3";"Prova Objetiva";" - "
"EGM1AN-LVA - Quimica Geral";"3";"3";"9";"Prova Objetiva";" - "
"EGM1AN-LVA - Quimica Geral";"4";"3";"9";"Prova Objetiva";" - "
"EGM1AN-LVA - Quimica Geral";"5";"0";"12";"Prova Objetiva";" - "
"EGM1AN-LVA - Quimica Geral";"6";"2";"10";"Prova Objetiva";" - "
"EGM1AN-LVA - Quimica Geral";"7";"4";"8";"Prova Objetiva";" - "
"EGM1AN-LVA - Quimica Geral";"8";"2";"10";"Prova Objetiva";" - "
"EGM1AN-LVB - Quimica Geral";"1";"4";"5";"Prova Objetiva";" - "
"EGM1AN-LVB - Quimica Geral";"2";"6";"3";"Prova Objetiva";" - "
"EGM1AN-LVB - Quimica Geral";"3";"4";"5";"Prova Objetiva";" - "
"EGM1AN-LVB - Quimica Geral";"4";"7";"2";"Prova Objetiva";" - "
"EGM1AN-LVB - Quimica Geral";"5";"0";"9";"Prova Objetiva";" - "
"EGM1AN-LVB - Quimica Geral";"6";"5";"4";"Prova Objetiva";" - "
"EGM1AN-LVB - Quimica Geral";"7";"2";"7";"Prova Objetiva";" - "
"EGM1AN-LVB - Quimica Geral";"8";"5";"4";"Prova Objetiva";" - "
"ENC1AN-LVA - Quimica Geral";"1";"3";"7";"Prova Objetiva";" - "
"ENC1AN-LVA - Quimica Geral";"2";"6";"4";"Prova Objetiva";" - "
"ENC1AN-LVA - Quimica Geral";"3";"2";"8";"Prova Objetiva";" - "
"ENC1AN-LVA - Quimica Geral";"4";"5";"5";"Prova Objetiva";" - "
"ENC1AN-LVA - Quimica Geral";"5";"0";"10";"Prova Objetiva";" - "
"ENC1AN-LVA - Quimica Geral";"6";"4";"6";"Prova Objetiva";" - "
"ENC1AN-LVA - Quimica Geral";"7";"4";"6";"Prova Objetiva";" - "
"ENC1AN-LVA - Quimica Geral";"8";"0";"10";"Prova Objetiva";" - "
"ENC1AN-LVB - Quimica Geral  ";"1";"2";"9";"Prova Objetiva";" - "
"ENC1AN-LVB - Quimica Geral  ";"2";"7";"4";"Prova Objetiva";" - "
"ENC1AN-LVB - Quimica Geral  ";"3";"6";"5";"Prova Objetiva";" - "
"ENC1AN-LVB - Quimica Geral  ";"4";"5";"6";"Prova Objetiva";" - "
"ENC1AN-LVB - Quimica Geral  ";"5";"0";"11";"Prova Objetiva";" - "
"ENC1AN-LVB - Quimica Geral  ";"6";"6";"5";"Prova Objetiva";" - "
"ENC1AN-LVB - Quimica Geral  ";"7";"1";"10";"Prova Objetiva";" - "
"ENC1AN-LVB - Quimica Geral  ";"8";"0";"11";"Prova Objetiva";" - "
"ENC1AN-LVC - Quimica Geral ";"1";"4";"1";"Prova Objetiva";" - "
"ENC1AN-LVC - Quimica Geral ";"2";"4";"1";"Prova Objetiva";" - "
"ENC1AN-LVC - Quimica Geral ";"3";"0";"5";"Prova Objetiva";" - "
"ENC1AN-LVC - Quimica Geral ";"4";"2";"3";"Prova Objetiva";" - "
"ENC1AN-LVC - Quimica Geral ";"5";"0";"5";"Prova Objetiva";" - "
"ENC1AN-LVC - Quimica Geral ";"6";"2";"3";"Prova Objetiva";" - "
"ENC1AN-LVC - Quimica Geral ";"7";"1";"4";"Prova Objetiva";" - "
"ENC1AN-LVC - Quimica Geral ";"8";"0";"5";"Prova Objetiva";" - "
"EPR1AN-LVA - Quimica Geral";"1";"7";"4";"Prova Objetiva";" - "
"EPR1AN-LVA - Quimica Geral";"2";"10";"1";"Prova Objetiva";" - "
"EPR1AN-LVA - Quimica Geral";"3";"8";"3";"Prova Objetiva";" - "
"EPR1AN-LVA - Quimica Geral";"4";"5";"6";"Prova Objetiva";" - "
"EPR1AN-LVA - Quimica Geral";"5";"0";"11";"Prova Objetiva";" - "
"EPR1AN-LVA - Quimica Geral";"6";"6";"5";"Prova Objetiva";" - "
"EPR1AN-LVA - Quimica Geral";"7";"0";"11";"Prova Objetiva";" - "
"EPR1AN-LVA - Quimica Geral";"8";"4";"7";"Prova Objetiva";" - "
"ECA1AM-RJA - Química Geral e Inorgânica";"1";"5";"2";"Prova Objetiva";" - "
"ECA1AM-RJA - Química Geral e Inorgânica";"2";"4";"3";"Prova Objetiva";" - "
"ECA1AM-RJA - Química Geral e Inorgânica";"3";"0";"7";"Prova Objetiva";" - "
"ECA1AM-RJA - Química Geral e Inorgânica";"4";"2";"5";"Prova Objetiva";" - "
"ECA1AM-RJA - Química Geral e Inorgânica";"5";"3";"4";"Prova Objetiva";" - "
"ECA1AM-RJA - Química Geral e Inorgânica";"6";"2";"5";"Prova Objetiva";" - "
"ECA1AM-RJA - Química Geral e Inorgânica";"7";"3";"4";"Prova Objetiva";" - "
"ECA1AM-RJA - Química Geral e Inorgânica";"8";"3";"4";"Prova Objetiva";" - "
"EGM1AN-RJA - Química Geral e Inorgânica";"1";"3";"7";"Prova Objetiva";" - "
"EGM1AN-RJA - Química Geral e Inorgânica";"2";"6";"4";"Prova Objetiva";" - "
"EGM1AN-RJA - Química Geral e Inorgânica";"3";"4";"6";"Prova Objetiva";" - "
"EGM1AN-RJA - Química Geral e Inorgânica";"4";"8";"2";"Prova Objetiva";" - "
"EGM1AN-RJA - Química Geral e Inorgânica";"5";"2";"8";"Prova Objetiva";" - "
"EGM1AN-RJA - Química Geral e Inorgânica";"6";"4";"6";"Prova Objetiva";" - "
"EGM1AN-RJA - Química Geral e Inorgânica";"7";"4";"6";"Prova Objetiva";" - "
"EGM1AN-RJA - Química Geral e Inorgânica";"8";"0";"10";"Prova Objetiva";" - "
"EGM1AN-RJB - Química Geral e Inorgânica";"1";"3";"7";"Prova Objetiva";" - "
"EGM1AN-RJB - Química Geral e Inorgânica";"2";"8";"2";"Prova Objetiva";" - "
"EGM1AN-RJB - Química Geral e Inorgânica";"3";"0";"10";"Prova Objetiva";" - "
"EGM1AN-RJB - Química Geral e Inorgânica";"4";"8";"2";"Prova Objetiva";" - "
"EGM1AN-RJB - Química Geral e Inorgânica";"5";"3";"7";"Prova Objetiva";" - "
"EGM1AN-RJB - Química Geral e Inorgânica";"6";"7";"3";"Prova Objetiva";" - "
"EGM1AN-RJB - Química Geral e Inorgânica";"7";"1";"9";"Prova Objetiva";" - "
"EGM1AN-RJB - Química Geral e Inorgânica";"8";"4";"6";"Prova Objetiva";" - "
"ENC1AN-RJA - Química Geral e Inorgânica ";"1";"3";"10";"Prova Objetiva";" - "
"ENC1AN-RJA - Química Geral e Inorgânica ";"2";"5";"8";"Prova Objetiva";" - "
"ENC1AN-RJA - Química Geral e Inorgânica ";"3";"6";"7";"Prova Objetiva";" - "
"ENC1AN-RJA - Química Geral e Inorgânica ";"4";"9";"4";"Prova Objetiva";" - "
"ENC1AN-RJA - Química Geral e Inorgânica ";"5";"4";"9";"Prova Objetiva";" - "
"ENC1AN-RJA - Química Geral e Inorgânica ";"6";"5";"8";"Prova Objetiva";" - "
"ENC1AN-RJA - Química Geral e Inorgânica ";"7";"6";"7";"Prova Objetiva";" - "
"ENC1AN-RJA - Química Geral e Inorgânica ";"8";"1";"12";"Prova Objetiva";" - "
"ENC1AN-RJB - Química Geral e Inorgânica";"1";"3";"6";"Prova Objetiva";" - "
"ENC1AN-RJB - Química Geral e Inorgânica";"2";"3";"6";"Prova Objetiva";" - "
"ENC1AN-RJB - Química Geral e Inorgânica";"3";"4";"5";"Prova Objetiva";" - "
"ENC1AN-RJB - Química Geral e Inorgânica";"4";"2";"7";"Prova Objetiva";" - "
"ENC1AN-RJB - Química Geral e Inorgânica";"5";"2";"7";"Prova Objetiva";" - "
"ENC1AN-RJB - Química Geral e Inorgânica";"6";"4";"5";"Prova Objetiva";" - "
"ENC1AN-RJB - Química Geral e Inorgânica";"7";"2";"7";"Prova Objetiva";" - "
"ENC1AN-RJB - Química Geral e Inorgânica";"8";"2";"7";"Prova Objetiva";" - "
"ENC1AN-RJE - Química Geral e Inorgânica";"1";"2";"8";"Prova Objetiva";" - "
"ENC1AN-RJE - Química Geral e Inorgânica";"2";"5";"5";"Prova Objetiva";" - "
"ENC1AN-RJE - Química Geral e Inorgânica";"3";"6";"4";"Prova Objetiva";" - "
"ENC1AN-RJE - Química Geral e Inorgânica";"4";"4";"6";"Prova Objetiva";" - "
"ENC1AN-RJE - Química Geral e Inorgânica";"5";"0";"10";"Prova Objetiva";" - "
"ENC1AN-RJE - Química Geral e Inorgânica";"6";"4";"6";"Prova Objetiva";" - "
"ENC1AN-RJE - Química Geral e Inorgânica";"7";"0";"10";"Prova Objetiva";" - "
"ENC1AN-RJE - Química Geral e Inorgânica";"8";"4";"6";"Prova Objetiva";" - "
"EPR1BN-RJA - Física - Eletricidade - Raja";"1";"0";"7";"Prova Objetiva";" - "
"EPR1BN-RJA - Física - Eletricidade - Raja";"2";"4";"3";"Prova Objetiva";" - "
"EPR1BN-RJA - Física - Eletricidade - Raja";"3";"5";"2";"Prova Objetiva";" - "
"EPR1BN-RJA - Física - Eletricidade - Raja";"4";"2";"5";"Prova Objetiva";" - "
"EPR1BN-RJA - Física - Eletricidade - Raja";"5";"2";"5";"Prova Objetiva";" - "
"EPR1BN-RJA - Física - Eletricidade - Raja";"6";"5";"2";"Prova Objetiva";" - "
"EPR1BN-RJA - Física - Eletricidade - Raja";"7";"3";"4";"Prova Objetiva";" - "
"EPR1BN-RJA - Física - Eletricidade - Raja";"8";"6";"1";"Prova Objetiva";" - "
"EPR1BN-RJA - Cálculo - Barreiro";"1";"0";"5";"Prova Objetiva";" - "
"EPR1BN-RJA - Cálculo - Barreiro";"2";"5";"0";"Prova Objetiva";" - "
"EPR1BN-RJA - Cálculo - Barreiro";"3";"1";"4";"Prova Objetiva";" - "
"EPR1BN-RJA - Cálculo - Barreiro";"4";"1";"4";"Prova Objetiva";" - "
"EPR1BN-RJA - Cálculo - Barreiro";"5";"5";"0";"Prova Objetiva";" - "
"EPR1BN-RJA - Cálculo - Barreiro";"6";"3";"2";"Prova Objetiva";" - "
"EPR1BN-RJA - Cálculo - Barreiro";"7";"2";"3";"Prova Objetiva";" - "
"EPR1BN-RJA - Cálculo - Barreiro";"8";"1";"4";"Prova Objetiva";" - "
"EGM1BM- RJA - Física - Eletricidade";"1";"5";"3";"Prova Objetiva";" - "
"EGM1BM- RJA - Física - Eletricidade";"2";"6";"2";"Prova Objetiva";" - "
"EGM1BM- RJA - Física - Eletricidade";"3";"6";"2";"Prova Objetiva";" - "
"EGM1BM- RJA - Física - Eletricidade";"4";"4";"4";"Prova Objetiva";" - "
"EGM1BM- RJA - Física - Eletricidade";"5";"8";"0";"Prova Objetiva";" - "
"EGM1BM- RJA - Física - Eletricidade";"6";"7";"1";"Prova Objetiva";" - "
"EGM1BM- RJA - Física - Eletricidade";"7";"6";"2";"Prova Objetiva";" - "
"EGM1BM- RJA - Física - Eletricidade";"8";"8";"0";"Prova Objetiva";" - "
"ENC1BM-RJA - Física - Eletricidade";"1";"6";"4";"Prova Objetiva";" - "
"ENC1BM-RJA - Física - Eletricidade";"2";"5";"5";"Prova Objetiva";" - "
"ENC1BM-RJA - Física - Eletricidade";"3";"3";"7";"Prova Objetiva";" - "
"ENC1BM-RJA - Física - Eletricidade";"4";"1";"9";"Prova Objetiva";" - "
"ENC1BM-RJA - Física - Eletricidade";"5";"5";"5";"Prova Objetiva";" - "
