"CURSO";"N° QUESTÃO";"N° ACERTOS";"N° ERROS";"NOME PROVA";"OPÇÃO LÍNGUA"
"EPR1AN-LVA - Algorítimos e Lógica de Programação";"2";"8";"3";"Prova Objetiva";" - "
"EPR1AN-LVA - Algorítimos e Lógica de Programação";"3";"3";"8";"Prova Objetiva";" - "
"EPR1AN-LVA - Algorítimos e Lógica de Programação";"4";"3";"8";"Prova Objetiva";" - "
"EPR1AN-LVA - Algorítimos e Lógica de Programação";"5";"2";"9";"Prova Objetiva";" - "
"EPR1AN-LVA - Algorítimos e Lógica de Programação";"6";"9";"2";"Prova Objetiva";" - "
"EPR1AN-LVA - Algorítimos e Lógica de Programação";"7";"7";"4";"Prova Objetiva";" - "
"EPR1AN-LVA - Algorítimos e Lógica de Programação";"8";"1";"10";"Prova Objetiva";" - "
"EGM1BM- RJA - Cálculo";"1";"2";"3";"Prova Objetiva";" - "
"EGM1BM- RJA - Cálculo";"2";"1";"4";"Prova Objetiva";" - "
"EGM1BM- RJA - Cálculo";"3";"3";"2";"Prova Objetiva";" - "
"EGM1BM- RJA - Cálculo";"4";"3";"2";"Prova Objetiva";" - "
"EGM1BM- RJA - Cálculo";"5";"3";"2";"Prova Objetiva";" - "
"EGM1BM- RJA - Cálculo";"6";"1";"4";"Prova Objetiva";" - "
"EGM1BM- RJA - Cálculo";"7";"1";"4";"Prova Objetiva";" - "
"EGM1BM- RJA - Cálculo";"8";"2";"3";"Prova Objetiva";" - "
"ENC1BM-RJA - Cálculo";"1";"7";"3";"Prova Objetiva";" - "
"ENC1BM-RJA - Cálculo";"2";"2";"8";"Prova Objetiva";" - "
"ENC1BM-RJA - Cálculo";"3";"2";"8";"Prova Objetiva";" - "
"ENC1BM-RJA - Cálculo";"4";"2";"8";"Prova Objetiva";" - "
"ENC1BM-RJA - Cálculo";"5";"4";"6";"Prova Objetiva";" - "
"ENC1BM-RJA - Cálculo";"6";"5";"5";"Prova Objetiva";" - "
"ENC1BM-RJA - Cálculo";"7";"2";"8";"Prova Objetiva";" - "
"ENC1BM-RJA - Cálculo";"8";"3";"7";"Prova Objetiva";" - "
"EAM1AM-RJB - Cálculo Diferencial";"1";"6";"6";"Prova Objetiva";" - "
"EAM1AM-RJB - Cálculo Diferencial";"2";"6";"6";"Prova Objetiva";" - "
"EAM1AM-RJB - Cálculo Diferencial";"3";"5";"7";"Prova Objetiva";" - "
"EAM1AM-RJB - Cálculo Diferencial";"4";"2";"10";"Prova Objetiva";" - "
"EAM1AM-RJB - Cálculo Diferencial";"5";"0";"12";"Prova Objetiva";" - "
"EAM1AM-RJB - Cálculo Diferencial";"6";"5";"7";"Prova Objetiva";" - "
"EAM1AM-RJB - Cálculo Diferencial";"7";"2";"10";"Prova Objetiva";" - "
"EAM1AM-RJB - Cálculo Diferencial";"8";"3";"9";"Prova Objetiva";" - "
"ECA1AM-RJB - Cálculo Diferencial";"1";"7";"4";"Prova Objetiva";" - "
"ECA1AM-RJB - Cálculo Diferencial";"2";"5";"6";"Prova Objetiva";" - "
"ECA1AM-RJB - Cálculo Diferencial";"3";"4";"7";"Prova Objetiva";" - "
"ECA1AM-RJB - Cálculo Diferencial";"4";"3";"8";"Prova Objetiva";" - "
"ECA1AM-RJB - Cálculo Diferencial";"5";"3";"8";"Prova Objetiva";" - "
"ECA1AM-RJB - Cálculo Diferencial";"6";"9";"2";"Prova Objetiva";" - "
"ECA1AM-RJB - Cálculo Diferencial";"7";"6";"5";"Prova Objetiva";" - "
"ECA1AM-RJB - Cálculo Diferencial";"8";"7";"4";"Prova Objetiva";" - "
"EGM1AM-RJA - Cálculo Diferencial";"1";"3";"7";"Prova Objetiva";" - "
"EGM1AM-RJA - Cálculo Diferencial";"2";"5";"5";"Prova Objetiva";" - "
"EGM1AM-RJA - Cálculo Diferencial";"3";"3";"7";"Prova Objetiva";" - "
"EGM1AM-RJA - Cálculo Diferencial";"4";"4";"6";"Prova Objetiva";" - "
"EGM1AM-RJA - Cálculo Diferencial";"5";"2";"8";"Prova Objetiva";" - "
"EGM1AM-RJA - Cálculo Diferencial";"6";"2";"8";"Prova Objetiva";" - "
"EGM1AM-RJA - Cálculo Diferencial";"7";"3";"7";"Prova Objetiva";" - "
"EGM1AM-RJA - Cálculo Diferencial";"8";"2";"8";"Prova Objetiva";" - "
"ENC1AM-RJA - Cálculo Diferencial";"1";"6";"4";"Prova Objetiva";" - "
"ENC1AM-RJA - Cálculo Diferencial";"2";"3";"7";"Prova Objetiva";" - "
"ENC1AM-RJA - Cálculo Diferencial";"3";"4";"6";"Prova Objetiva";" - "
"ENC1AM-RJA - Cálculo Diferencial";"4";"2";"8";"Prova Objetiva";" - "
"ENC1AM-RJA - Cálculo Diferencial";"5";"1";"9";"Prova Objetiva";" - "
"ENC1AM-RJA - Cálculo Diferencial";"6";"5";"5";"Prova Objetiva";" - "
"ENC1AM-RJA - Cálculo Diferencial";"7";"2";"8";"Prova Objetiva";" - "
"ENC1AM-RJA - Cálculo Diferencial";"8";"6";"4";"Prova Objetiva";" - "
"ENC1AM-RJB - Cálculo Diferencial";"1";"5";"5";"Prova Objetiva";" - "
"ENC1AM-RJB - Cálculo Diferencial";"2";"6";"4";"Prova Objetiva";" - "
"ENC1AM-RJB - Cálculo Diferencial";"3";"2";"8";"Prova Objetiva";" - "
"ENC1AM-RJB - Cálculo Diferencial";"4";"0";"10";"Prova Objetiva";" - "
"ENC1AM-RJB - Cálculo Diferencial";"5";"3";"7";"Prova Objetiva";" - "
"ENC1AM-RJB - Cálculo Diferencial";"6";"2";"8";"Prova Objetiva";" - "
"ENC1AM-RJB - Cálculo Diferencial";"7";"3";"7";"Prova Objetiva";" - "
"ENC1AM-RJB - Cálculo Diferencial";"8";"5";"5";"Prova Objetiva";" - "
"EAM1BN-RJA - Cálculo ";"1";"8";"1";"Prova Objetiva";" - "
"EAM1BN-RJA - Cálculo ";"2";"6";"3";"Prova Objetiva";" - "
"EAM1BN-RJA - Cálculo ";"3";"5";"4";"Prova Objetiva";" - "
"EAM1BN-RJA - Cálculo ";"4";"4";"5";"Prova Objetiva";" - "
"EAM1BN-RJA - Cálculo ";"5";"4";"5";"Prova Objetiva";" - "
"EAM1BN-RJA - Cálculo ";"6";"1";"8";"Prova Objetiva";" - "
"EAM1BN-RJA - Cálculo ";"7";"3";"6";"Prova Objetiva";" - "
"EAM1BN-RJA - Cálculo ";"8";"3";"6";"Prova Objetiva";" - "
"ECA1BN-RJA -  Cálculo ";"1";"9";"2";"Prova Objetiva";" - "
"ECA1BN-RJA -  Cálculo ";"2";"8";"3";"Prova Objetiva";" - "
"ECA1BN-RJA -  Cálculo ";"3";"3";"8";"Prova Objetiva";" - "
"ECA1BN-RJA -  Cálculo ";"4";"1";"10";"Prova Objetiva";" - "
"ECA1BN-RJA -  Cálculo ";"5";"3";"8";"Prova Objetiva";" - "
"ECA1BN-RJA -  Cálculo ";"6";"1";"10";"Prova Objetiva";" - "
"ECA1BN-RJA -  Cálculo ";"7";"2";"9";"Prova Objetiva";" - "
"ECA1BN-RJA -  Cálculo ";"8";"7";"4";"Prova Objetiva";" - "
"ECP1BN-RJA - Cálculo";"1";"4";"1";"Prova Objetiva";" - "
"ECP1BN-RJA - Cálculo";"2";"3";"2";"Prova Objetiva";" - "
"ECP1BN-RJA - Cálculo";"3";"3";"2";"Prova Objetiva";" - "
"ECP1BN-RJA - Cálculo";"4";"1";"4";"Prova Objetiva";" - "
"ECP1BN-RJA - Cálculo";"5";"3";"2";"Prova Objetiva";" - "
"ECP1BN-RJA - Cálculo";"6";"1";"4";"Prova Objetiva";" - "
"ECP1BN-RJA - Cálculo";"7";"1";"4";"Prova Objetiva";" - "
"ECP1BN-RJA - Cálculo";"8";"1";"4";"Prova Objetiva";" - "
"ENC1BN-RJA - Cálculo";"1";"5";"6";"Prova Objetiva";" - "
"ENC1BN-RJA - Cálculo";"2";"9";"2";"Prova Objetiva";" - "
"ENC1BN-RJA - Cálculo";"3";"9";"2";"Prova Objetiva";" - "
"ENC1BN-RJA - Cálculo";"4";"2";"9";"Prova Objetiva";" - "
"ENC1BN-RJA - Cálculo";"5";"4";"7";"Prova Objetiva";" - "
"ENC1BN-RJA - Cálculo";"6";"2";"9";"Prova Objetiva";" - "
"ENE1BN-RJA - Cálculo ";"1";"5";"4";"Prova Objetiva";" - "
"ENE1BN-RJA - Cálculo ";"2";"6";"3";"Prova Objetiva";" - "
"ENE1BN-RJA - Cálculo ";"3";"3";"6";"Prova Objetiva";" - "
"ENE1BN-RJA - Cálculo ";"4";"2";"7";"Prova Objetiva";" - "
"ENE1BN-RJA - Cálculo ";"5";"4";"5";"Prova Objetiva";" - "
"ENE1BN-RJA - Cálculo ";"6";"1";"8";"Prova Objetiva";" - "
"ENQ1BN-RJA - Cálculo";"1";"6";"2";"Prova Objetiva";" - "
"ENQ1BN-RJA - Cálculo";"2";"6";"2";"Prova Objetiva";" - "
"ENQ1BN-RJA - Cálculo";"3";"3";"5";"Prova Objetiva";" - "
"ENQ1BN-RJA - Cálculo";"4";"1";"7";"Prova Objetiva";" - "
"ENQ1BN-RJA - Cálculo";"5";"0";"8";"Prova Objetiva";" - "
"ENQ1BN-RJA - Cálculo";"6";"2";"6";"Prova Objetiva";" - "
"EPR1BN-RJA - Cálculo";"1";"6";"3";"Prova Objetiva";" - "
"EPR1BN-RJA - Cálculo";"2";"6";"3";"Prova Objetiva";" - "
"EPR1BN-RJA - Cálculo";"3";"5";"4";"Prova Objetiva";" - "
"EPR1BN-RJA - Cálculo";"4";"3";"6";"Prova Objetiva";" - "
"EPR1BN-RJA - Cálculo";"5";"2";"7";"Prova Objetiva";" - "
"EPR1BN-RJA - Cálculo";"6";"3";"6";"Prova Objetiva";" - "
"EPR1BN-RJA - Cálculo";"7";"3";"6";"Prova Objetiva";" - "
"EPR1BN-RJA - Cálculo";"8";"3";"6";"Prova Objetiva";" - "
"EGM1BN-BRA - Cálculo";"1";"6";"5";"Prova Objetiva";" - "
"EGM1BN-BRA - Cálculo";"2";"10";"1";"Prova Objetiva";" - "
"EGM1BN-BRA - Cálculo";"3";"6";"5";"Prova Objetiva";" - "
"EGM1BN-BRA - Cálculo";"4";"5";"6";"Prova Objetiva";" - "
"EGM1BN-BRA - Cálculo";"5";"5";"6";"Prova Objetiva";" - "
"EGM1BN-BRA - Cálculo";"6";"4";"7";"Prova Objetiva";" - "
"EGM1BN-BRA - Cálculo";"7";"2";"9";"Prova Objetiva";" - "
"EGM1BN-BRA - Cálculo";"8";"5";"6";"Prova Objetiva";" - "
"ENC1BN-BRA - Cálculo";"1";"4";"1";"Prova Objetiva";" - "
"ENC1BN-BRA - Cálculo";"2";"5";"0";"Prova Objetiva";" - "
"ENC1BN-BRA - Cálculo";"3";"4";"1";"Prova Objetiva";" - "
"ENC1BN-BRA - Cálculo";"4";"2";"3";"Prova Objetiva";" - "
"ENC1BN-BRA - Cálculo";"5";"5";"0";"Prova Objetiva";" - "
"ENC1BN-BRA - Cálculo";"6";"4";"1";"Prova Objetiva";" - "
"EAM1AN-RJA -  Cálculo Diferencial";"1";"4";"3";"Prova Objetiva";" - "
"EAM1AN-RJA -  Cálculo Diferencial";"2";"3";"4";"Prova Objetiva";" - "
"EAM1AN-RJA -  Cálculo Diferencial";"3";"2";"5";"Prova Objetiva";" - "
"EAM1AN-RJA -  Cálculo Diferencial";"4";"7";"0";"Prova Objetiva";" - "
"EAM1AN-RJA -  Cálculo Diferencial";"5";"3";"4";"Prova Objetiva";" - "
"EAM1AN-RJA -  Cálculo Diferencial";"6";"2";"5";"Prova Objetiva";" - "
"EAM1AN-RJA -  Cálculo Diferencial";"7";"0";"7";"Prova Objetiva";" - "
"EAM1AN-RJA -  Cálculo Diferencial";"8";"1";"6";"Prova Objetiva";" - "
"ECA1AN-RJA - Cálculo Diferencial";"1";"5";"4";"Prova Objetiva";" - "
"ECA1AN-RJA - Cálculo Diferencial";"2";"3";"6";"Prova Objetiva";" - "
"ECA1AN-RJA - Cálculo Diferencial";"3";"3";"6";"Prova Objetiva";" - "
"ECA1AN-RJA - Cálculo Diferencial";"4";"7";"2";"Prova Objetiva";" - "
"ECA1AN-RJA - Cálculo Diferencial";"5";"4";"5";"Prova Objetiva";" - "
"ECA1AN-RJA - Cálculo Diferencial";"6";"2";"7";"Prova Objetiva";" - "
"ECA1AN-RJA - Cálculo Diferencial";"7";"0";"9";"Prova Objetiva";" - "
"ECA1AN-RJA - Cálculo Diferencial";"8";"3";"6";"Prova Objetiva";" - "
"ECP1AN-RJA - Cálculo Diferencial";"1";"4";"5";"Prova Objetiva";" - "
"ECP1AN-RJA - Cálculo Diferencial";"2";"7";"2";"Prova Objetiva";" - "
"ECP1AN-RJA - Cálculo Diferencial";"3";"3";"6";"Prova Objetiva";" - "
"ECP1AN-RJA - Cálculo Diferencial";"4";"3";"6";"Prova Objetiva";" - "
"ECP1AN-RJA - Cálculo Diferencial";"5";"6";"3";"Prova Objetiva";" - "
"ECP1AN-RJA - Cálculo Diferencial";"6";"2";"7";"Prova Objetiva";" - "
"ECP1AN-RJA - Cálculo Diferencial";"7";"0";"9";"Prova Objetiva";" - "
"ECP1AN-RJA - Cálculo Diferencial";"8";"3";"6";"Prova Objetiva";" - "
"EGM1AN-RJC - Cálculo Diferencial";"1";"5";"5";"Prova Objetiva";" - "
"EGM1AN-RJC - Cálculo Diferencial";"2";"7";"3";"Prova Objetiva";" - "
"EGM1AN-RJC - Cálculo Diferencial";"3";"3";"7";"Prova Objetiva";" - "
"EGM1AN-RJC - Cálculo Diferencial";"4";"4";"6";"Prova Objetiva";" - "
"EGM1AN-RJC - Cálculo Diferencial";"5";"6";"4";"Prova Objetiva";" - "
"EGM1AN-RJC - Cálculo Diferencial";"6";"1";"9";"Prova Objetiva";" - "
"EGM1AN-RJC - Cálculo Diferencial";"7";"1";"9";"Prova Objetiva";" - "
"EGM1AN-RJC - Cálculo Diferencial";"8";"3";"7";"Prova Objetiva";" - "
"EGM1AN-RJD - Cálculo Diferencial";"1";"3";"7";"Prova Objetiva";" - "
"EGM1AN-RJD - Cálculo Diferencial";"2";"3";"7";"Prova Objetiva";" - "
"EGM1AN-RJD - Cálculo Diferencial";"3";"3";"7";"Prova Objetiva";" - "
"EGM1AN-RJD - Cálculo Diferencial";"4";"7";"3";"Prova Objetiva";" - "
"EGM1AN-RJD - Cálculo Diferencial";"5";"6";"4";"Prova Objetiva";" - "
"EGM1AN-RJD - Cálculo Diferencial";"6";"1";"9";"Prova Objetiva";" - "
"EGM1AN-RJD - Cálculo Diferencial";"7";"1";"9";"Prova Objetiva";" - "
"EGM1AN-RJD - Cálculo Diferencial";"8";"3";"7";"Prova Objetiva";" - "
"ENC1AN-RJC - Cálculo Diferencial";"1";"6";"6";"Prova Objetiva";" - "
"ENC1AN-RJC - Cálculo Diferencial";"2";"4";"8";"Prova Objetiva";" - "
"ENC1AN-RJC - Cálculo Diferencial";"3";"3";"9";"Prova Objetiva";" - "
"ENC1AN-RJC - Cálculo Diferencial";"4";"6";"6";"Prova Objetiva";" - "
"ENC1AN-RJC - Cálculo Diferencial";"5";"9";"3";"Prova Objetiva";" - "
"ENC1AN-RJC - Cálculo Diferencial";"6";"3";"9";"Prova Objetiva";" - "
"ENC1AN-RJC - Cálculo Diferencial";"7";"3";"9";"Prova Objetiva";" - "
"ENC1AN-RJC - Cálculo Diferencial";"8";"3";"9";"Prova Objetiva";" - "
"ENC1AN-RJD - Cálculo Diferencial";"1";"8";"3";"Prova Objetiva";" - "
"ENC1AN-RJD - Cálculo Diferencial";"2";"1";"10";"Prova Objetiva";" - "
"ENC1AN-RJD - Cálculo Diferencial";"3";"6";"5";"Prova Objetiva";" - "
"ENC1AN-RJD - Cálculo Diferencial";"4";"6";"5";"Prova Objetiva";" - "
"ENC1AN-RJD - Cálculo Diferencial";"5";"9";"2";"Prova Objetiva";" - "
"ENC1AN-RJD - Cálculo Diferencial";"6";"1";"10";"Prova Objetiva";" - "
"ENC1AN-RJD - Cálculo Diferencial";"7";"2";"9";"Prova Objetiva";" - "
"ENC1AN-RJD - Cálculo Diferencial";"8";"7";"4";"Prova Objetiva";" - "
"ENC1AN-RJG - Cálculo Diferencial";"1";"6";"5";"Prova Objetiva";" - "
"ENC1AN-RJG - Cálculo Diferencial";"2";"2";"9";"Prova Objetiva";" - "
"ENC1AN-RJG - Cálculo Diferencial";"3";"6";"5";"Prova Objetiva";" - "
"ENC1AN-RJG - Cálculo Diferencial";"4";"7";"4";"Prova Objetiva";" - "
"ENC1AN-RJG - Cálculo Diferencial";"5";"7";"4";"Prova Objetiva";" - "
"ENC1AN-RJG - Cálculo Diferencial";"6";"0";"11";"Prova Objetiva";" - "
"ENC1AN-RJG - Cálculo Diferencial";"7";"1";"10";"Prova Objetiva";" - "
"ENC1AN-RJG - Cálculo Diferencial";"8";"5";"6";"Prova Objetiva";" - "
"ENE1AN-RJA - Cálculo Diferencial ";"1";"1";"8";"Prova Objetiva";" - "
"ENE1AN-RJA - Cálculo Diferencial ";"2";"2";"7";"Prova Objetiva";" - "
"ENE1AN-RJA - Cálculo Diferencial ";"3";"3";"6";"Prova Objetiva";" - "
"ENE1AN-RJA - Cálculo Diferencial ";"4";"7";"2";"Prova Objetiva";" - "
"ENE1AN-RJA - Cálculo Diferencial ";"5";"4";"5";"Prova Objetiva";" - "
"ENE1AN-RJA - Cálculo Diferencial ";"6";"3";"6";"Prova Objetiva";" - "
"ENE1AN-RJB - Cálculo Diferencial ";"1";"1";"7";"Prova Objetiva";" - "
"ENE1AN-RJB - Cálculo Diferencial ";"2";"5";"3";"Prova Objetiva";" - "
"ENE1AN-RJB - Cálculo Diferencial ";"3";"4";"4";"Prova Objetiva";" - "
"ENE1AN-RJB - Cálculo Diferencial ";"4";"6";"2";"Prova Objetiva";" - "
"ENE1AN-RJB - Cálculo Diferencial ";"5";"4";"4";"Prova Objetiva";" - "
"ENE1AN-RJB - Cálculo Diferencial ";"6";"2";"6";"Prova Objetiva";" - "
"ENQ1AN-RJA - Cálculo Diferencial ";"1";"4";"9";"Prova Objetiva";" - "
"ENQ1AN-RJA - Cálculo Diferencial ";"2";"3";"10";"Prova Objetiva";" - "
"ENQ1AN-RJA - Cálculo Diferencial ";"3";"5";"8";"Prova Objetiva";" - "
"ENQ1AN-RJA - Cálculo Diferencial ";"4";"8";"5";"Prova Objetiva";" - "
"ENQ1AN-RJA - Cálculo Diferencial ";"5";"9";"4";"Prova Objetiva";" - "
"ENQ1AN-RJA - Cálculo Diferencial ";"6";"7";"6";"Prova Objetiva";" - "
"EGM1BM- RJA - Física - Eletricidade";"1";"1";"6";"Prova Objetiva";" - "
"EGM1BM- RJA - Física - Eletricidade";"2";"6";"1";"Prova Objetiva";" - "
"EGM1BM- RJA - Física - Eletricidade";"3";"3";"4";"Prova Objetiva";" - "
"EGM1BM- RJA - Física - Eletricidade";"4";"2";"5";"Prova Objetiva";" - "
"EGM1BM- RJA - Física - Eletricidade";"5";"4";"3";"Prova Objetiva";" - "
"EGM1BM- RJA - Física - Eletricidade";"6";"2";"5";"Prova Objetiva";" - "
"EGM1BM- RJA - Física - Eletricidade";"7";"5";"2";"Prova Objetiva";" - "
"EGM1BM- RJA - Física - Eletricidade";"8";"2";"5";"Prova Objetiva";" - "
"ENC1BM-RJA - Física - Eletricidade";"1";"2";"8";"Prova Objetiva";" - "
"ENC1BM-RJA - Física - Eletricidade";"2";"5";"5";"Prova Objetiva";" - "
"ENC1BM-RJA - Física - Eletricidade";"3";"7";"3";"Prova Objetiva";" - "
"ENC1BM-RJA - Física - Eletricidade";"4";"4";"6";"Prova Objetiva";" - "
"ENC1BM-RJA - Física - Eletricidade";"5";"5";"5";"Prova Objetiva";" - "
"ENC1BM-RJA - Física - Eletricidade";"6";"4";"6";"Prova Objetiva";" - "
"ENC1BM-RJA - Física - Eletricidade";"7";"6";"4";"Prova Objetiva";" - "
"ENC1BM-RJA - Física - Eletricidade";"8";"4";"6";"Prova Objetiva";" - "
"EAM1AM-RJA - Física Mecânica";"1";"0";"10";"Prova Objetiva";" - "
"EAM1AM-RJA - Física Mecânica";"2";"0";"10";"Prova Objetiva";" - "
"EAM1AM-RJA - Física Mecânica";"3";"6";"4";"Prova Objetiva";" - "
"EAM1AM-RJA - Física Mecânica";"4";"1";"9";"Prova Objetiva";" - "
"EAM1AM-RJA - Física Mecânica";"5";"1";"9";"Prova Objetiva";" - "
"EAM1AM-RJA - Física Mecânica";"6";"4";"6";"Prova Objetiva";" - "
"EAM1AM-RJA - Física Mecânica";"7";"4";"6";"Prova Objetiva";" - "
"EAM1AM-RJA - Física Mecânica";"8";"3";"7";"Prova Objetiva";" - "
"ECA1AM-RJA - Física Mecânica";"1";"0";"6";"Prova Objetiva";" - "
"ECA1AM-RJA - Física Mecânica";"2";"2";"4";"Prova Objetiva";" - "
"ECA1AM-RJA - Física Mecânica";"3";"2";"4";"Prova Objetiva";" - "
"ECA1AM-RJA - Física Mecânica";"4";"1";"5";"Prova Objetiva";" - "
"ECA1AM-RJA - Física Mecânica";"5";"1";"5";"Prova Objetiva";" - "
"ECA1AM-RJA - Física Mecânica";"6";"2";"4";"Prova Objetiva";" - "
"ECA1AM-RJA - Física Mecânica";"7";"1";"5";"Prova Objetiva";" - "
"ECA1AM-RJA - Física Mecânica";"8";"1";"5";"Prova Objetiva";" - "
"EGM1AN-RJA - Física Mecânica";"1";"2";"6";"Prova Objetiva";" - "
"EGM1AN-RJA - Física Mecânica";"2";"6";"2";"Prova Objetiva";" - "
"EGM1AN-RJA - Física Mecânica";"3";"7";"1";"Prova Objetiva";" - "
"EGM1AN-RJA - Física Mecânica";"4";"7";"1";"Prova Objetiva";" - "
"EGM1AN-RJA - Física Mecânica";"5";"1";"7";"Prova Objetiva";" - "
"EGM1AN-RJA - Física Mecânica";"6";"7";"1";"Prova Objetiva";" - "
"EGM1AN-RJA - Física Mecânica";"7";"2";"6";"Prova Objetiva";" - "
"EGM1AN-RJA - Física Mecânica";"8";"5";"3";"Prova Objetiva";" - "
"EGM1AN-RJB - Física Mecânica";"1";"1";"9";"Prova Objetiva";" - "
"EGM1AN-RJB - Física Mecânica";"2";"3";"7";"Prova Objetiva";" - "
"EGM1AN-RJB - Física Mecânica";"3";"6";"4";"Prova Objetiva";" - "
"EGM1AN-RJB - Física Mecânica";"4";"4";"6";"Prova Objetiva";" - "
"EGM1AN-RJB - Física Mecânica";"5";"4";"6";"Prova Objetiva";" - "
"EGM1AN-RJB - Física Mecânica";"6";"5";"5";"Prova Objetiva";" - "
"EGM1AN-RJB - Física Mecânica";"7";"3";"7";"Prova Objetiva";" - "
"EGM1AN-RJB - Física Mecânica";"8";"6";"4";"Prova Objetiva";" - "
"ENC1AN-RJA - Física Mecânica";"1";"0";"11";"Prova Objetiva";" - "
"ENC1AN-RJA - Física Mecânica";"2";"3";"8";"Prova Objetiva";" - "
"ENC1AN-RJA - Física Mecânica";"3";"10";"1";"Prova Objetiva";" - "
"ENC1AN-RJA - Física Mecânica";"4";"6";"5";"Prova Objetiva";" - "
"ENC1AN-RJA - Física Mecânica";"5";"1";"10";"Prova Objetiva";" - "
"ENC1AN-RJA - Física Mecânica";"6";"7";"4";"Prova Objetiva";" - "
"ENC1AN-RJA - Física Mecânica";"7";"3";"8";"Prova Objetiva";" - "
"ENC1AN-RJA - Física Mecânica";"8";"10";"1";"Prova Objetiva";" - "
"ENC1AN-RJB - Física Mecânica";"1";"0";"9";"Prova Objetiva";" - "
"ENC1AN-RJB - Física Mecânica";"2";"3";"6";"Prova Objetiva";" - "
"ENC1AN-RJB - Física Mecânica";"3";"8";"1";"Prova Objetiva";" - "
"ENC1AN-RJB - Física Mecânica";"4";"8";"1";"Prova Objetiva";" - "
"ENC1AN-RJB - Física Mecânica";"5";"1";"8";"Prova Objetiva";" - "
"ENC1AN-RJB - Física Mecânica";"6";"1";"8";"Prova Objetiva";" - "
"ENC1AN-RJB - Física Mecânica";"7";"5";"4";"Prova Objetiva";" - "
"ENC1AN-RJB - Física Mecânica";"8";"7";"2";"Prova Objetiva";" - "
"ENC1AN-RJE - Física Mecânica";"1";"0";"8";"Prova Objetiva";" - "
"ENC1AN-RJE - Física Mecânica";"2";"7";"1";"Prova Objetiva";" - "
"ENC1AN-RJE - Física Mecânica";"3";"5";"3";"Prova Objetiva";" - "
"ENC1AN-RJE - Física Mecânica";"4";"5";"3";"Prova Objetiva";" - "
"ENC1AN-RJE - Física Mecânica";"5";"1";"7";"Prova Objetiva";" - "
"ENC1AN-RJE - Física Mecânica";"6";"6";"2";"Prova Objetiva";" - "
"ENC1AN-RJE - Física Mecânica";"7";"1";"7";"Prova Objetiva";" - "
"ENC1AN-RJE - Física Mecânica";"8";"4";"4";"Prova Objetiva";" - "
"EAM1BN-RJA - Física - Eletricidade";"1";"2";"5";"Prova Objetiva";" - "
"EAM1BN-RJA - Física - Eletricidade";"2";"5";"2";"Prova Objetiva";" - "
"EAM1BN-RJA - Física - Eletricidade";"3";"4";"3";"Prova Objetiva";" - "
"EAM1BN-RJA - Física - Eletricidade";"4";"1";"6";"Prova Objetiva";" - "
"EAM1BN-RJA - Física - Eletricidade";"5";"2";"5";"Prova Objetiva";" - "
"EAM1BN-RJA - Física - Eletricidade";"6";"4";"3";"Prova Objetiva";" - "
"EAM1BN-RJA - Física - Eletricidade";"7";"3";"4";"Prova Objetiva";" - "
"EAM1BN-RJA - Física - Eletricidade";"8";"5";"2";"Prova Objetiva";" - "
"ECA1BN-RJA - Física - Eletricidade";"1";"3";"7";"Prova Objetiva";" - "
"ECA1BN-RJA - Física - Eletricidade";"2";"6";"4";"Prova Objetiva";" - "
"ECA1BN-RJA - Física - Eletricidade";"3";"6";"4";"Prova Objetiva";" - "
"ECA1BN-RJA - Física - Eletricidade";"4";"6";"4";"Prova Objetiva";" - "
"ECA1BN-RJA - Física - Eletricidade";"5";"8";"2";"Prova Objetiva";" - "
"ECA1BN-RJA - Física - Eletricidade";"6";"10";"0";"Prova Objetiva";" - "
"ECA1BN-RJA - Física - Eletricidade";"7";"2";"8";"Prova Objetiva";" - "
"ECA1BN-RJA - Física - Eletricidade";"8";"9";"1";"Prova Objetiva";" - "
"ECP1BN-RJA - Física - Eletricidade";"1";"0";"6";"Prova Objetiva";" - "
"ECP1BN-RJA - Física - Eletricidade";"2";"2";"4";"Prova Objetiva";" - "
"ECP1BN-RJA - Física - Eletricidade";"3";"5";"1";"Prova Objetiva";" - "
"ECP1BN-RJA - Física - Eletricidade";"4";"1";"5";"Prova Objetiva";" - "
"ECP1BN-RJA - Física - Eletricidade";"5";"1";"5";"Prova Objetiva";" - "
"ECP1BN-RJA - Física - Eletricidade";"6";"4";"2";"Prova Objetiva";" - "
"ECP1BN-RJA - Física - Eletricidade";"7";"2";"4";"Prova Objetiva";" - "
"ECP1BN-RJA - Física - Eletricidade";"8";"5";"1";"Prova Objetiva";" - "
"ENC1BN-RJA - Física - Eletricidade";"1";"4";"2";"Prova Objetiva";" - "
"ENC1BN-RJA - Física - Eletricidade";"2";"5";"1";"Prova Objetiva";" - "
"ENC1BN-RJA - Física - Eletricidade";"3";"4";"2";"Prova Objetiva";" - "
"ENC1BN-RJA - Física - Eletricidade";"4";"2";"4";"Prova Objetiva";" - "
"ENC1BN-RJA - Física - Eletricidade";"5";"3";"3";"Prova Objetiva";" - "
"ENC1BN-RJA - Física - Eletricidade";"6";"5";"1";"Prova Objetiva";" - "
"ENE1BN-RJA - Física - Eletricidade";"1";"4";"5";"Prova Objetiva";" - "
"ENE1BN-RJA - Física - Eletricidade";"2";"5";"4";"Prova Objetiva";" - "
"ENE1BN-RJA - Física - Eletricidade";"3";"4";"5";"Prova Objetiva";" - "
