"CURSO";"N° QUESTÃO";"N° ACERTOS";"N° ERROS";"NOME PROVA";"OPÇÃO LÍNGUA"
"ENC1AN-BRA - Química Geral e Inorgânica";"8";"5";"5";"Prova Objetiva";" - "
"EPR1BN-RJA - Física - Eletricidade - Raja";"1";"3";"5";"Prova Objetiva";" - "
"EPR1BN-RJA - Física - Eletricidade - Raja";"2";"2";"6";"Prova Objetiva";" - "
"EPR1BN-RJA - Física - Eletricidade - Raja";"3";"5";"3";"Prova Objetiva";" - "
"EPR1BN-RJA - Física - Eletricidade - Raja";"4";"3";"5";"Prova Objetiva";" - "
"EPR1BN-RJA - Física - Eletricidade - Raja";"5";"2";"6";"Prova Objetiva";" - "
"EPR1BN-RJA - Física - Eletricidade - Raja";"6";"1";"7";"Prova Objetiva";" - "
"EPR1BN-RJA - Física - Eletricidade - Raja";"7";"2";"6";"Prova Objetiva";" - "
"EPR1BN-RJA - Física - Eletricidade - Raja";"8";"8";"0";"Prova Objetiva";" - "
"EPR1BN-RJA - Cálculo - Barreiro";"1";"0";"6";"Prova Objetiva";" - "
"EPR1BN-RJA - Cálculo - Barreiro";"2";"5";"1";"Prova Objetiva";" - "
"EPR1BN-RJA - Cálculo - Barreiro";"3";"4";"2";"Prova Objetiva";" - "
"EPR1BN-RJA - Cálculo - Barreiro";"4";"4";"2";"Prova Objetiva";" - "
"EPR1BN-RJA - Cálculo - Barreiro";"5";"5";"1";"Prova Objetiva";" - "
"EPR1BN-RJA - Cálculo - Barreiro";"6";"5";"1";"Prova Objetiva";" - "
"EPR1BN-RJA - Cálculo - Barreiro";"7";"6";"0";"Prova Objetiva";" - "
"EPR1BN-RJA - Cálculo - Barreiro";"8";"0";"6";"Prova Objetiva";" - "
"ENC1AN-BRA - Física Mecânica";"1";"0";"13";"Prova Objetiva";" - "
"ENC1AN-BRA - Física Mecânica";"2";"11";"2";"Prova Objetiva";" - "
"ENC1AN-BRA - Física Mecânica";"3";"6";"7";"Prova Objetiva";" - "
"ENC1AN-BRA - Física Mecânica";"4";"12";"1";"Prova Objetiva";" - "
"ENC1AN-BRA - Física Mecânica";"5";"6";"7";"Prova Objetiva";" - "
"ENC1AN-BRA - Física Mecânica";"6";"5";"8";"Prova Objetiva";" - "
"ENC1AN-BRA - Física Mecânica";"7";"3";"10";"Prova Objetiva";" - "
"ENC1AN-BRA - Física Mecânica";"8";"4";"9";"Prova Objetiva";" - "
"EGM1AN-BRA - Cálculo Diferencial";"1";"1";"7";"Prova Objetiva";" - "
"EGM1AN-BRA - Cálculo Diferencial";"2";"3";"5";"Prova Objetiva";" - "
"EGM1AN-BRA - Cálculo Diferencial";"3";"2";"6";"Prova Objetiva";" - "
"EGM1AN-BRA - Cálculo Diferencial";"4";"5";"3";"Prova Objetiva";" - "
"EGM1AN-BRA - Cálculo Diferencial";"5";"6";"2";"Prova Objetiva";" - "
"EGM1AN-BRA - Cálculo Diferencial";"6";"3";"5";"Prova Objetiva";" - "
"EGM1AN-BRA - Cálculo Diferencial";"7";"1";"7";"Prova Objetiva";" - "
"EGM1AN-BRA - Cálculo Diferencial";"8";"6";"2";"Prova Objetiva";" - "
"EGM1AN-BRB - Cálculo Diferencial";"1";"1";"7";"Prova Objetiva";" - "
"EGM1AN-BRB - Cálculo Diferencial";"2";"1";"7";"Prova Objetiva";" - "
"EGM1AN-BRB - Cálculo Diferencial";"3";"2";"6";"Prova Objetiva";" - "
"EGM1AN-BRB - Cálculo Diferencial";"4";"3";"5";"Prova Objetiva";" - "
"EGM1AN-BRB - Cálculo Diferencial";"5";"3";"5";"Prova Objetiva";" - "
"EGM1AN-BRB - Cálculo Diferencial";"6";"1";"7";"Prova Objetiva";" - "
"EGM1AN-BRB - Cálculo Diferencial";"7";"3";"5";"Prova Objetiva";" - "
"EGM1AN-BRB - Cálculo Diferencial";"8";"5";"3";"Prova Objetiva";" - "
"ENC1AN-BRB - Cálculo Diferencial";"1";"1";"11";"Prova Objetiva";" - "
"ENC1AN-BRB - Cálculo Diferencial";"2";"4";"8";"Prova Objetiva";" - "
"ENC1AN-BRB - Cálculo Diferencial";"3";"4";"8";"Prova Objetiva";" - "
"ENC1AN-BRB - Cálculo Diferencial";"4";"5";"7";"Prova Objetiva";" - "
"ENC1AN-BRB - Cálculo Diferencial";"5";"7";"5";"Prova Objetiva";" - "
"ENC1AN-BRB - Cálculo Diferencial";"6";"2";"10";"Prova Objetiva";" - "
"ENC1AN-BRB - Cálculo Diferencial";"7";"6";"6";"Prova Objetiva";" - "
"ENC1AN-BRB - Cálculo Diferencial";"8";"8";"4";"Prova Objetiva";" - "
"ENC1AN-BRC - Cálculo Diferencial";"1";"1";"8";"Prova Objetiva";" - "
"ENC1AN-BRC - Cálculo Diferencial";"2";"4";"5";"Prova Objetiva";" - "
"ENC1AN-BRC - Cálculo Diferencial";"3";"5";"4";"Prova Objetiva";" - "
"ENC1AN-BRC - Cálculo Diferencial";"4";"2";"7";"Prova Objetiva";" - "
"ENC1AN-BRC - Cálculo Diferencial";"5";"2";"7";"Prova Objetiva";" - "
"ENC1AN-BRC - Cálculo Diferencial";"6";"1";"8";"Prova Objetiva";" - "
"ENC1AN-BRC - Cálculo Diferencial";"7";"6";"3";"Prova Objetiva";" - "
"ENC1AN-BRC - Cálculo Diferencial";"8";"8";"1";"Prova Objetiva";" - "
"ENC1AN-BRD - Cálculo Diferencial";"1";"1";"6";"Prova Objetiva";" - "
"ENC1AN-BRD - Cálculo Diferencial";"2";"4";"3";"Prova Objetiva";" - "
"ENC1AN-BRD - Cálculo Diferencial";"3";"3";"4";"Prova Objetiva";" - "
"ENC1AN-BRD - Cálculo Diferencial";"4";"4";"3";"Prova Objetiva";" - "
"ENC1AN-BRD - Cálculo Diferencial";"5";"3";"4";"Prova Objetiva";" - "
"ENC1AN-BRD - Cálculo Diferencial";"6";"1";"6";"Prova Objetiva";" - "
"ENC1AN-BRD - Cálculo Diferencial";"7";"2";"5";"Prova Objetiva";" - "
"ENC1AN-BRD - Cálculo Diferencial";"8";"4";"3";"Prova Objetiva";" - "
"EPR1AN-BRA - Cálculo Diferencial";"1";"0";"13";"Prova Objetiva";" - "
"EPR1AN-BRA - Cálculo Diferencial";"2";"3";"10";"Prova Objetiva";" - "
"EPR1AN-BRA - Cálculo Diferencial";"3";"4";"9";"Prova Objetiva";" - "
"EPR1AN-BRA - Cálculo Diferencial";"4";"8";"5";"Prova Objetiva";" - "
"EPR1AN-BRA - Cálculo Diferencial";"5";"4";"9";"Prova Objetiva";" - "
"EPR1AN-BRA - Cálculo Diferencial";"6";"2";"11";"Prova Objetiva";" - "
"EPR1AN-BRA - Cálculo Diferencial";"7";"4";"9";"Prova Objetiva";" - "
"EPR1AN-BRA - Cálculo Diferencial";"8";"5";"8";"Prova Objetiva";" - "
"EGM1AN-LVA - Cálculo Diferencial ";"1";"1";"12";"Prova Objetiva";" - "
"EGM1AN-LVA - Cálculo Diferencial ";"2";"3";"10";"Prova Objetiva";" - "
"EGM1AN-LVA - Cálculo Diferencial ";"3";"4";"9";"Prova Objetiva";" - "
"EGM1AN-LVA - Cálculo Diferencial ";"4";"4";"9";"Prova Objetiva";" - "
"EGM1AN-LVA - Cálculo Diferencial ";"5";"6";"7";"Prova Objetiva";" - "
"EGM1AN-LVA - Cálculo Diferencial ";"6";"0";"13";"Prova Objetiva";" - "
"EGM1AN-LVA - Cálculo Diferencial ";"7";"2";"11";"Prova Objetiva";" - "
"EGM1AN-LVA - Cálculo Diferencial ";"8";"3";"10";"Prova Objetiva";" - "
"EGM1AN-LVB - Cálculo Diferencial";"1";"3";"6";"Prova Objetiva";" - "
"EGM1AN-LVB - Cálculo Diferencial";"2";"2";"7";"Prova Objetiva";" - "
"EGM1AN-LVB - Cálculo Diferencial";"3";"5";"4";"Prova Objetiva";" - "
"EGM1AN-LVB - Cálculo Diferencial";"4";"4";"5";"Prova Objetiva";" - "
"EGM1AN-LVB - Cálculo Diferencial";"5";"4";"5";"Prova Objetiva";" - "
"EGM1AN-LVB - Cálculo Diferencial";"6";"1";"8";"Prova Objetiva";" - "
"EGM1AN-LVB - Cálculo Diferencial";"7";"3";"6";"Prova Objetiva";" - "
"EGM1AN-LVB - Cálculo Diferencial";"8";"6";"3";"Prova Objetiva";" - "
"ENC1AN-LVA - Cálculo Diferencial ";"1";"3";"7";"Prova Objetiva";" - "
"ENC1AN-LVA - Cálculo Diferencial ";"2";"7";"3";"Prova Objetiva";" - "
"ENC1AN-LVA - Cálculo Diferencial ";"3";"4";"6";"Prova Objetiva";" - "
"ENC1AN-LVA - Cálculo Diferencial ";"4";"3";"7";"Prova Objetiva";" - "
"ENC1AN-LVA - Cálculo Diferencial ";"5";"4";"6";"Prova Objetiva";" - "
"ENC1AN-LVA - Cálculo Diferencial ";"6";"1";"9";"Prova Objetiva";" - "
"ENC1AN-LVA - Cálculo Diferencial ";"7";"3";"7";"Prova Objetiva";" - "
"ENC1AN-LVA - Cálculo Diferencial ";"8";"10";"0";"Prova Objetiva";" - "
"ENC1AN-LVB - Cálculo Diferencial";"1";"4";"6";"Prova Objetiva";" - "
"ENC1AN-LVB - Cálculo Diferencial";"2";"5";"5";"Prova Objetiva";" - "
"ENC1AN-LVB - Cálculo Diferencial";"3";"0";"10";"Prova Objetiva";" - "
"ENC1AN-LVB - Cálculo Diferencial";"4";"4";"6";"Prova Objetiva";" - "
"ENC1AN-LVB - Cálculo Diferencial";"5";"3";"7";"Prova Objetiva";" - "
"ENC1AN-LVB - Cálculo Diferencial";"6";"2";"8";"Prova Objetiva";" - "
"ENC1AN-LVB - Cálculo Diferencial";"7";"5";"5";"Prova Objetiva";" - "
"ENC1AN-LVB - Cálculo Diferencial";"8";"2";"8";"Prova Objetiva";" - "
"ENC1AN-LVC - Cálculo Diferencial";"1";"0";"5";"Prova Objetiva";" - "
"ENC1AN-LVC - Cálculo Diferencial";"2";"2";"3";"Prova Objetiva";" - "
"ENC1AN-LVC - Cálculo Diferencial";"3";"1";"4";"Prova Objetiva";" - "
"ENC1AN-LVC - Cálculo Diferencial";"4";"1";"4";"Prova Objetiva";" - "
"ENC1AN-LVC - Cálculo Diferencial";"5";"1";"4";"Prova Objetiva";" - "
"ENC1AN-LVC - Cálculo Diferencial";"6";"1";"4";"Prova Objetiva";" - "
"ENC1AN-LVC - Cálculo Diferencial";"7";"1";"4";"Prova Objetiva";" - "
"ENC1AN-LVC - Cálculo Diferencial";"8";"3";"2";"Prova Objetiva";" - "
"EPR1AN-LVA - Cálculo Diferencial";"1";"0";"11";"Prova Objetiva";" - "
"EPR1AN-LVA - Cálculo Diferencial";"2";"8";"3";"Prova Objetiva";" - "
"EPR1AN-LVA - Cálculo Diferencial";"3";"7";"4";"Prova Objetiva";" - "
"EPR1AN-LVA - Cálculo Diferencial";"4";"4";"7";"Prova Objetiva";" - "
"EPR1AN-LVA - Cálculo Diferencial";"5";"3";"8";"Prova Objetiva";" - "
"EPR1AN-LVA - Cálculo Diferencial";"6";"2";"9";"Prova Objetiva";" - "
"EPR1AN-LVA - Cálculo Diferencial";"7";"1";"10";"Prova Objetiva";" - "
"EPR1AN-LVA - Cálculo Diferencial";"8";"1";"10";"Prova Objetiva";" - "
"EGM1BM- RJA - Física - Eletricidade";"1";"4";"3";"Prova Objetiva";" - "
"EGM1BM- RJA - Física - Eletricidade";"2";"3";"4";"Prova Objetiva";" - "
"EGM1BM- RJA - Física - Eletricidade";"3";"7";"0";"Prova Objetiva";" - "
"EGM1BM- RJA - Física - Eletricidade";"4";"5";"2";"Prova Objetiva";" - "
"EGM1BM- RJA - Física - Eletricidade";"5";"4";"3";"Prova Objetiva";" - "
"EGM1BM- RJA - Física - Eletricidade";"6";"0";"7";"Prova Objetiva";" - "
"EGM1BM- RJA - Física - Eletricidade";"7";"6";"1";"Prova Objetiva";" - "
"EGM1BM- RJA - Física - Eletricidade";"8";"6";"1";"Prova Objetiva";" - "
"ENC1BM-RJA - Física - Eletricidade";"1";"6";"4";"Prova Objetiva";" - "
"ENC1BM-RJA - Física - Eletricidade";"2";"3";"7";"Prova Objetiva";" - "
"ENC1BM-RJA - Física - Eletricidade";"3";"7";"3";"Prova Objetiva";" - "
"ENC1BM-RJA - Física - Eletricidade";"4";"3";"7";"Prova Objetiva";" - "
"ENC1BM-RJA - Física - Eletricidade";"5";"2";"8";"Prova Objetiva";" - "
"ENC1BM-RJA - Física - Eletricidade";"6";"2";"8";"Prova Objetiva";" - "
"ENC1BM-RJA - Física - Eletricidade";"7";"9";"1";"Prova Objetiva";" - "
"ENC1BM-RJA - Física - Eletricidade";"8";"10";"0";"Prova Objetiva";" - "
"EAM1AM-RJA - Física Mecânica";"1";"1";"8";"Prova Objetiva";" - "
"EAM1AM-RJA - Física Mecânica";"2";"4";"5";"Prova Objetiva";" - "
"EAM1AM-RJA - Física Mecânica";"3";"3";"6";"Prova Objetiva";" - "
"EAM1AM-RJA - Física Mecânica";"4";"2";"7";"Prova Objetiva";" - "
"EAM1AM-RJA - Física Mecânica";"5";"4";"5";"Prova Objetiva";" - "
"EAM1AM-RJA - Física Mecânica";"6";"2";"7";"Prova Objetiva";" - "
"EAM1AM-RJA - Física Mecânica";"7";"1";"8";"Prova Objetiva";" - "
"EAM1AM-RJA - Física Mecânica";"8";"5";"4";"Prova Objetiva";" - "
"ECA1AM-RJA - Física Mecânica";"1";"1";"5";"Prova Objetiva";" - "
"ECA1AM-RJA - Física Mecânica";"2";"1";"5";"Prova Objetiva";" - "
"ECA1AM-RJA - Física Mecânica";"3";"1";"5";"Prova Objetiva";" - "
"ECA1AM-RJA - Física Mecânica";"4";"3";"3";"Prova Objetiva";" - "
"ECA1AM-RJA - Física Mecânica";"5";"1";"5";"Prova Objetiva";" - "
"ECA1AM-RJA - Física Mecânica";"6";"3";"3";"Prova Objetiva";" - "
"ECA1AM-RJA - Física Mecânica";"7";"0";"6";"Prova Objetiva";" - "
"ECA1AM-RJA - Física Mecânica";"8";"2";"4";"Prova Objetiva";" - "
"EAM1BN-RJA - Física - Eletricidade";"1";"5";"3";"Prova Objetiva";" - "
"EAM1BN-RJA - Física - Eletricidade";"2";"5";"3";"Prova Objetiva";" - "
"EAM1BN-RJA - Física - Eletricidade";"3";"3";"5";"Prova Objetiva";" - "
"EAM1BN-RJA - Física - Eletricidade";"4";"0";"8";"Prova Objetiva";" - "
"EAM1BN-RJA - Física - Eletricidade";"5";"4";"4";"Prova Objetiva";" - "
"EAM1BN-RJA - Física - Eletricidade";"6";"0";"8";"Prova Objetiva";" - "
"EAM1BN-RJA - Física - Eletricidade";"7";"5";"3";"Prova Objetiva";" - "
"EAM1BN-RJA - Física - Eletricidade";"8";"6";"2";"Prova Objetiva";" - "
"ECA1BN-RJA - Física - Eletricidade";"1";"1";"7";"Prova Objetiva";" - "
"ECA1BN-RJA - Física - Eletricidade";"2";"5";"3";"Prova Objetiva";" - "
"ECA1BN-RJA - Física - Eletricidade";"3";"1";"7";"Prova Objetiva";" - "
"ECA1BN-RJA - Física - Eletricidade";"4";"2";"6";"Prova Objetiva";" - "
"ECA1BN-RJA - Física - Eletricidade";"5";"2";"6";"Prova Objetiva";" - "
"ECA1BN-RJA - Física - Eletricidade";"6";"2";"6";"Prova Objetiva";" - "
"ECA1BN-RJA - Física - Eletricidade";"7";"3";"5";"Prova Objetiva";" - "
"ECA1BN-RJA - Física - Eletricidade";"8";"6";"2";"Prova Objetiva";" - "
"ECP1BN-RJA - Física - Eletricidade";"1";"2";"4";"Prova Objetiva";" - "
"ECP1BN-RJA - Física - Eletricidade";"2";"3";"3";"Prova Objetiva";" - "
"ECP1BN-RJA - Física - Eletricidade";"3";"3";"3";"Prova Objetiva";" - "
"ECP1BN-RJA - Física - Eletricidade";"4";"1";"5";"Prova Objetiva";" - "
"ECP1BN-RJA - Física - Eletricidade";"5";"5";"1";"Prova Objetiva";" - "
"ECP1BN-RJA - Física - Eletricidade";"6";"0";"6";"Prova Objetiva";" - "
"ECP1BN-RJA - Física - Eletricidade";"7";"4";"2";"Prova Objetiva";" - "
"ECP1BN-RJA - Física - Eletricidade";"8";"3";"3";"Prova Objetiva";" - "
"ENC1BN-RJA - Física - Eletricidade";"1";"4";"2";"Prova Objetiva";" - "
"ENC1BN-RJA - Física - Eletricidade";"2";"4";"2";"Prova Objetiva";" - "
"ENC1BN-RJA - Física - Eletricidade";"3";"3";"3";"Prova Objetiva";" - "
"ENC1BN-RJA - Física - Eletricidade";"4";"5";"1";"Prova Objetiva";" - "
"ENC1BN-RJA - Física - Eletricidade";"5";"2";"4";"Prova Objetiva";" - "
"ENC1BN-RJA - Física - Eletricidade";"6";"3";"3";"Prova Objetiva";" - "
"ENC1BN-RJA - Física - Eletricidade";"7";"4";"2";"Prova Objetiva";" - "
"ENC1BN-RJA - Física - Eletricidade";"8";"5";"1";"Prova Objetiva";" - "
"ENE1BN-RJA - Física - Eletricidade";"1";"4";"4";"Prova Objetiva";" - "
"ENE1BN-RJA - Física - Eletricidade";"2";"2";"6";"Prova Objetiva";" - "
"ENE1BN-RJA - Física - Eletricidade";"3";"2";"6";"Prova Objetiva";" - "
"ENE1BN-RJA - Física - Eletricidade";"4";"6";"2";"Prova Objetiva";" - "
"ENE1BN-RJA - Física - Eletricidade";"5";"1";"7";"Prova Objetiva";" - "
"ENE1BN-RJA - Física - Eletricidade";"6";"0";"8";"Prova Objetiva";" - "
"ENE1BN-RJA - Física - Eletricidade";"7";"5";"3";"Prova Objetiva";" - "
"ENE1BN-RJA - Física - Eletricidade";"8";"7";"1";"Prova Objetiva";" - "
"ENQ1BN-RJA - Física - Eletricidade";"1";"3";"8";"Prova Objetiva";" - "
"ENQ1BN-RJA - Física - Eletricidade";"2";"3";"8";"Prova Objetiva";" - "
"ENQ1BN-RJA - Física - Eletricidade";"3";"2";"9";"Prova Objetiva";" - "
"ENQ1BN-RJA - Física - Eletricidade";"4";"6";"5";"Prova Objetiva";" - "
"ENQ1BN-RJA - Física - Eletricidade";"5";"5";"6";"Prova Objetiva";" - "
"ENQ1BN-RJA - Física - Eletricidade";"6";"1";"10";"Prova Objetiva";" - "
"ENQ1BN-RJA - Física - Eletricidade";"7";"8";"3";"Prova Objetiva";" - "
"ENQ1BN-RJA - Física - Eletricidade";"8";"8";"3";"Prova Objetiva";" - "
"EPR1BN-RJA - Física - Eletricidade";"1";"5";"4";"Prova Objetiva";" - "
"EPR1BN-RJA - Física - Eletricidade";"2";"4";"5";"Prova Objetiva";" - "
"EPR1BN-RJA - Física - Eletricidade";"3";"2";"7";"Prova Objetiva";" - "
"EPR1BN-RJA - Física - Eletricidade";"4";"1";"8";"Prova Objetiva";" - "
"EPR1BN-RJA - Física - Eletricidade";"5";"5";"4";"Prova Objetiva";" - "
"EPR1BN-RJA - Física - Eletricidade";"6";"2";"7";"Prova Objetiva";" - "
"EPR1BN-RJA - Física - Eletricidade";"7";"8";"1";"Prova Objetiva";" - "
"EPR1BN-RJA - Física - Eletricidade";"8";"7";"2";"Prova Objetiva";" - "
"EGM1BN-BRA - Física - Eletricidade";"1";"6";"3";"Prova Objetiva";" - "
"EGM1BN-BRA - Física - Eletricidade";"2";"4";"5";"Prova Objetiva";" - "
"EGM1BN-BRA - Física - Eletricidade";"3";"8";"1";"Prova Objetiva";" - "
"EGM1BN-BRA - Física - Eletricidade";"4";"4";"5";"Prova Objetiva";" - "
"EGM1BN-BRA - Física - Eletricidade";"5";"6";"3";"Prova Objetiva";" - "
"EGM1BN-BRA - Física - Eletricidade";"6";"6";"3";"Prova Objetiva";" - "
"EGM1BN-BRA - Física - Eletricidade";"7";"2";"7";"Prova Objetiva";" - "
"EGM1BN-BRA - Física - Eletricidade";"8";"9";"0";"Prova Objetiva";" - "
"ENC1BN-BRA - Física - Eletricidade";"1";"7";"0";"Prova Objetiva";" - "
"ENC1BN-BRA - Física - Eletricidade";"2";"1";"6";"Prova Objetiva";" - "
"ENC1BN-BRA - Física - Eletricidade";"3";"0";"7";"Prova Objetiva";" - "
"ENC1BN-BRA - Física - Eletricidade";"4";"7";"0";"Prova Objetiva";" - "
"ENC1BN-BRA - Física - Eletricidade";"5";"1";"6";"Prova Objetiva";" - "
"ENC1BN-BRA - Física - Eletricidade";"6";"0";"7";"Prova Objetiva";" - "
"ENC1BN-BRA - Física - Eletricidade";"7";"7";"0";"Prova Objetiva";" - "
"ENC1BN-BRA - Física - Eletricidade";"8";"4";"3";"Prova Objetiva";" - "
"EGM1AN-RJA - Física Mecânica";"1";"0";"10";"Prova Objetiva";" - "
"EGM1AN-RJA - Física Mecânica";"2";"5";"5";"Prova Objetiva";" - "
"EGM1AN-RJA - Física Mecânica";"3";"3";"7";"Prova Objetiva";" - "
"EGM1AN-RJA - Física Mecânica";"4";"6";"4";"Prova Objetiva";" - "
"EGM1AN-RJA - Física Mecânica";"5";"1";"9";"Prova Objetiva";" - "
"EGM1AN-RJA - Física Mecânica";"6";"0";"10";"Prova Objetiva";" - "
"EGM1AN-RJA - Física Mecânica";"7";"4";"6";"Prova Objetiva";" - "
"EGM1AN-RJA - Física Mecânica";"8";"3";"7";"Prova Objetiva";" - "
"EGM1AN-RJB - Física Mecânica";"1";"0";"10";"Prova Objetiva";" - "
"EGM1AN-RJB - Física Mecânica";"2";"3";"7";"Prova Objetiva";" - "
"EGM1AN-RJB - Física Mecânica";"3";"3";"7";"Prova Objetiva";" - "
"EGM1AN-RJB - Física Mecânica";"4";"7";"3";"Prova Objetiva";" - "
"EGM1AN-RJB - Física Mecânica";"5";"2";"8";"Prova Objetiva";" - "
"EGM1AN-RJB - Física Mecânica";"6";"0";"10";"Prova Objetiva";" - "
"EGM1AN-RJB - Física Mecânica";"7";"3";"7";"Prova Objetiva";" - "
"EGM1AN-RJB - Física Mecânica";"8";"1";"9";"Prova Objetiva";" - "
"ENC1AN-RJA - Física Mecânica";"1";"0";"10";"Prova Objetiva";" - "
"ENC1AN-RJA - Física Mecânica";"2";"6";"4";"Prova Objetiva";" - "
"ENC1AN-RJA - Física Mecânica";"3";"2";"8";"Prova Objetiva";" - "
"ENC1AN-RJA - Física Mecânica";"4";"3";"7";"Prova Objetiva";" - "
"ENC1AN-RJA - Física Mecânica";"5";"0";"10";"Prova Objetiva";" - "
"ENC1AN-RJA - Física Mecânica";"6";"3";"7";"Prova Objetiva";" - "
"ENC1AN-RJA - Física Mecânica";"7";"5";"5";"Prova Objetiva";" - "
"ENC1AN-RJA - Física Mecânica";"8";"0";"10";"Prova Objetiva";" - "
"ENC1AN-RJB - Física Mecânica";"1";"0";"8";"Prova Objetiva";" - "
"ENC1AN-RJB - Física Mecânica";"2";"7";"1";"Prova Objetiva";" - "
"ENC1AN-RJB - Física Mecânica";"3";"3";"5";"Prova Objetiva";" - "
"ENC1AN-RJB - Física Mecânica";"4";"6";"2";"Prova Objetiva";" - "
"ENC1AN-RJB - Física Mecânica";"5";"2";"6";"Prova Objetiva";" - "
"ENC1AN-RJB - Física Mecânica";"6";"2";"6";"Prova Objetiva";" - "
"ENC1AN-RJB - Física Mecânica";"7";"7";"1";"Prova Objetiva";" - "
"ENC1AN-RJB - Física Mecânica";"8";"2";"6";"Prova Objetiva";" - "
"ENC1AN-RJE - Física Mecânica";"1";"0";"11";"Prova Objetiva";" - "
"ENC1AN-RJE - Física Mecânica";"2";"5";"6";"Prova Objetiva";" - "
"ENC1AN-RJE - Física Mecânica";"3";"6";"5";"Prova Objetiva";" - "
"ENC1AN-RJE - Física Mecânica";"4";"5";"6";"Prova Objetiva";" - "
"ENC1AN-RJE - Física Mecânica";"5";"1";"10";"Prova Objetiva";" - "
"ENC1AN-RJE - Física Mecânica";"6";"1";"10";"Prova Objetiva";" - "
"ENC1AN-RJE - Física Mecânica";"7";"2";"9";"Prova Objetiva";" - "
"ENC1AN-RJE - Física Mecânica";"8";"1";"10";"Prova Objetiva";" - "
"ENC1AM-RJB - Algorítimos e Lógica de Programação";"1";"4";"7";"Prova Objetiva";" - "
"ENC1AM-RJB - Algorítimos e Lógica de Programação";"2";"6";"5";"Prova Objetiva";" - "
"ENC1AM-RJB - Algorítimos e Lógica de Programação";"3";"9";"2";"Prova Objetiva";" - "
"ENC1AM-RJB - Algorítimos e Lógica de Programação";"4";"5";"6";"Prova Objetiva";" - "
"ENC1AM-RJB - Algorítimos e Lógica de Programação";"5";"4";"7";"Prova Objetiva";" - "
"ENC1AM-RJB - Algorítimos e Lógica de Programação";"6";"5";"6";"Prova Objetiva";" - "
"ENC1AM-RJB - Algorítimos e Lógica de Programação";"7";"7";"4";"Prova Objetiva";" - "
"ENC1AM-RJB - Algorítimos e Lógica de Programação";"8";"5";"6";"Prova Objetiva";" - "
"EAM1AN-RJA - Algorítimos e Lógica de Programação Teórica";"1";"0";"8";"Prova Objetiva";" - "
"EAM1AN-RJA - Algorítimos e Lógica de Programação Teórica";"2";"5";"3";"Prova Objetiva";" - "
"EAM1AN-RJA - Algorítimos e Lógica de Programação Teórica";"3";"6";"2";"Prova Objetiva";" - "
"EAM1AN-RJA - Algorítimos e Lógica de Programação Teórica";"4";"4";"4";"Prova Objetiva";" - "
"EAM1AN-RJA - Algorítimos e Lógica de Programação Teórica";"5";"4";"4";"Prova Objetiva";" - "
"EAM1AN-RJA - Algorítimos e Lógica de Programação Teórica";"6";"3";"5";"Prova Objetiva";" - "
"EAM1AN-RJA - Algorítimos e Lógica de Programação Teórica";"7";"1";"7";"Prova Objetiva";" - "
"EAM1AN-RJA - Algorítimos e Lógica de Programação Teórica";"8";"4";"4";"Prova Objetiva";" - "
"ECA1AN-RJA - Algorítimos e Lógica de Programação";"1";"3";"7";"Prova Objetiva";" - "
"ECA1AN-RJA - Algorítimos e Lógica de Programação";"2";"7";"3";"Prova Objetiva";" - "
"ECA1AN-RJA - Algorítimos e Lógica de Programação";"3";"6";"4";"Prova Objetiva";" - "
"ECA1AN-RJA - Algorítimos e Lógica de Programação";"4";"2";"8";"Prova Objetiva";" - "
"ECA1AN-RJA - Algorítimos e Lógica de Programação";"5";"3";"7";"Prova Objetiva";" - "
"ECA1AN-RJA - Algorítimos e Lógica de Programação";"6";"4";"6";"Prova Objetiva";" - "
"ECA1AN-RJA - Algorítimos e Lógica de Programação";"7";"3";"7";"Prova Objetiva";" - "
"ECA1AN-RJA - Algorítimos e Lógica de Programação";"8";"6";"4";"Prova Objetiva";" - "
"ECP1AN-RJA - Algorítimos e Lógica de Programação";"1";"4";"5";"Prova Objetiva";" - "
"ECP1AN-RJA - Algorítimos e Lógica de Programação";"2";"7";"2";"Prova Objetiva";" - "
"ECP1AN-RJA - Algorítimos e Lógica de Programação";"3";"5";"4";"Prova Objetiva";" - "
"ECP1AN-RJA - Algorítimos e Lógica de Programação";"4";"5";"4";"Prova Objetiva";" - "
"ECP1AN-RJA - Algorítimos e Lógica de Programação";"5";"6";"3";"Prova Objetiva";" - "
"ECP1AN-RJA - Algorítimos e Lógica de Programação";"6";"6";"3";"Prova Objetiva";" - "
"ECP1AN-RJA - Algorítimos e Lógica de Programação";"7";"5";"4";"Prova Objetiva";" - "
"ECP1AN-RJA - Algorítimos e Lógica de Programação";"8";"4";"5";"Prova Objetiva";" - "
"EGM1AN-RJC - Algorítimos e Lógica de Programação ";"1";"3";"8";"Prova Objetiva";" - "
"EGM1AN-RJC - Algorítimos e Lógica de Programação ";"2";"8";"3";"Prova Objetiva";" - "
"EGM1AN-RJC - Algorítimos e Lógica de Programação ";"3";"11";"0";"Prova Objetiva";" - "
"EGM1AN-RJC - Algorítimos e Lógica de Programação ";"4";"3";"8";"Prova Objetiva";" - "
"EGM1AN-RJC - Algorítimos e Lógica de Programação ";"5";"3";"8";"Prova Objetiva";" - "
