"CURSO";"N° QUESTÃO";"N° ACERTOS";"N° ERROS";"NOME PROVA";"OPÇÃO LÍNGUA"
"EGM1AM-RJA - Cálculo Diferencial";"1";"4";"6";"Prova Objetiva";" - "
"EGM1AM-RJA - Cálculo Diferencial";"2";"7";"3";"Prova Objetiva";" - "
"EGM1AM-RJA - Cálculo Diferencial";"3";"3";"7";"Prova Objetiva";" - "
"EGM1AM-RJA - Cálculo Diferencial";"4";"6";"4";"Prova Objetiva";" - "
"EGM1AM-RJA - Cálculo Diferencial";"5";"2";"8";"Prova Objetiva";" - "
"EGM1AM-RJA - Cálculo Diferencial";"6";"1";"9";"Prova Objetiva";" - "
"EGM1AM-RJA - Cálculo Diferencial";"7";"5";"5";"Prova Objetiva";" - "
"EGM1AM-RJA - Cálculo Diferencial";"8";"6";"4";"Prova Objetiva";" - "
"ENC1AM-RJA - Cálculo Diferencial";"1";"4";"6";"Prova Objetiva";" - "
"ENC1AM-RJA - Cálculo Diferencial";"2";"6";"4";"Prova Objetiva";" - "
"ENC1AM-RJA - Cálculo Diferencial";"3";"6";"4";"Prova Objetiva";" - "
"ENC1AM-RJA - Cálculo Diferencial";"4";"4";"6";"Prova Objetiva";" - "
"ENC1AM-RJA - Cálculo Diferencial";"5";"3";"7";"Prova Objetiva";" - "
"ENC1AM-RJA - Cálculo Diferencial";"6";"2";"8";"Prova Objetiva";" - "
"ENC1AM-RJA - Cálculo Diferencial";"7";"3";"7";"Prova Objetiva";" - "
"ENC1AM-RJA - Cálculo Diferencial";"8";"5";"5";"Prova Objetiva";" - "
"ENC1AM-RJB - Cálculo Diferencial";"1";"6";"5";"Prova Objetiva";" - "
"ENC1AM-RJB - Cálculo Diferencial";"2";"8";"3";"Prova Objetiva";" - "
"ENC1AM-RJB - Cálculo Diferencial";"3";"3";"8";"Prova Objetiva";" - "
"ENC1AM-RJB - Cálculo Diferencial";"4";"7";"4";"Prova Objetiva";" - "
"ENC1AM-RJB - Cálculo Diferencial";"5";"6";"5";"Prova Objetiva";" - "
"ENC1AM-RJB - Cálculo Diferencial";"6";"5";"6";"Prova Objetiva";" - "
"ENC1AM-RJB - Cálculo Diferencial";"7";"4";"7";"Prova Objetiva";" - "
"ENC1AM-RJB - Cálculo Diferencial";"8";"8";"3";"Prova Objetiva";" - "
"EAM1BN-RJA - Cálculo ";"1";"7";"4";"Prova Objetiva";" - "
"EAM1BN-RJA - Cálculo ";"2";"8";"3";"Prova Objetiva";" - "
"EAM1BN-RJA - Cálculo ";"3";"5";"6";"Prova Objetiva";" - "
"EAM1BN-RJA - Cálculo ";"4";"0";"11";"Prova Objetiva";" - "
"EAM1BN-RJA - Cálculo ";"5";"0";"11";"Prova Objetiva";" - "
"EAM1BN-RJA - Cálculo ";"6";"8";"3";"Prova Objetiva";" - "
"EAM1BN-RJA - Cálculo ";"7";"2";"9";"Prova Objetiva";" - "
"EAM1BN-RJA - Cálculo ";"8";"9";"2";"Prova Objetiva";" - "
"ECA1BN-RJA -  Cálculo ";"1";"6";"4";"Prova Objetiva";" - "
"ECA1BN-RJA -  Cálculo ";"2";"4";"6";"Prova Objetiva";" - "
"ECA1BN-RJA -  Cálculo ";"3";"4";"6";"Prova Objetiva";" - "
"ECA1BN-RJA -  Cálculo ";"4";"0";"10";"Prova Objetiva";" - "
"ECA1BN-RJA -  Cálculo ";"5";"0";"10";"Prova Objetiva";" - "
"ECA1BN-RJA -  Cálculo ";"6";"3";"7";"Prova Objetiva";" - "
"ECA1BN-RJA -  Cálculo ";"7";"7";"3";"Prova Objetiva";" - "
"ECA1BN-RJA -  Cálculo ";"8";"5";"5";"Prova Objetiva";" - "
"ECP1BN-RJA - Cálculo";"1";"5";"0";"Prova Objetiva";" - "
"ECP1BN-RJA - Cálculo";"2";"3";"2";"Prova Objetiva";" - "
"ECP1BN-RJA - Cálculo";"3";"4";"1";"Prova Objetiva";" - "
"ECP1BN-RJA - Cálculo";"4";"0";"5";"Prova Objetiva";" - "
"ECP1BN-RJA - Cálculo";"5";"0";"5";"Prova Objetiva";" - "
"ECP1BN-RJA - Cálculo";"6";"2";"3";"Prova Objetiva";" - "
"ECP1BN-RJA - Cálculo";"7";"3";"2";"Prova Objetiva";" - "
"ECP1BN-RJA - Cálculo";"8";"3";"2";"Prova Objetiva";" - "
"ENC1BN-RJA - Cálculo";"1";"9";"1";"Prova Objetiva";" - "
"ENC1BN-RJA - Cálculo";"2";"9";"1";"Prova Objetiva";" - "
"ENC1BN-RJA - Cálculo";"3";"5";"5";"Prova Objetiva";" - "
"ENC1BN-RJA - Cálculo";"4";"0";"10";"Prova Objetiva";" - "
"ENC1BN-RJA - Cálculo";"5";"0";"10";"Prova Objetiva";" - "
"ENC1BN-RJA - Cálculo";"6";"6";"4";"Prova Objetiva";" - "
"ENC1BN-RJA - Cálculo";"7";"5";"5";"Prova Objetiva";" - "
"ENC1BN-RJA - Cálculo";"8";"9";"1";"Prova Objetiva";" - "
"ENE1BN-RJA - Cálculo ";"1";"7";"3";"Prova Objetiva";" - "
"ENE1BN-RJA - Cálculo ";"2";"5";"5";"Prova Objetiva";" - "
"ENE1BN-RJA - Cálculo ";"3";"6";"4";"Prova Objetiva";" - "
"ENE1BN-RJA - Cálculo ";"4";"0";"10";"Prova Objetiva";" - "
"ENE1BN-RJA - Cálculo ";"5";"0";"10";"Prova Objetiva";" - "
"ENE1BN-RJA - Cálculo ";"6";"7";"3";"Prova Objetiva";" - "
"ENE1BN-RJA - Cálculo ";"7";"1";"9";"Prova Objetiva";" - "
"ENE1BN-RJA - Cálculo ";"8";"8";"2";"Prova Objetiva";" - "
"ENQ1BN-RJA - Cálculo";"1";"5";"5";"Prova Objetiva";" - "
"ENQ1BN-RJA - Cálculo";"2";"8";"2";"Prova Objetiva";" - "
"ENQ1BN-RJA - Cálculo";"3";"4";"6";"Prova Objetiva";" - "
"ENQ1BN-RJA - Cálculo";"4";"0";"10";"Prova Objetiva";" - "
"ENQ1BN-RJA - Cálculo";"5";"0";"10";"Prova Objetiva";" - "
"ENQ1BN-RJA - Cálculo";"6";"5";"5";"Prova Objetiva";" - "
"ENQ1BN-RJA - Cálculo";"7";"6";"4";"Prova Objetiva";" - "
"ENQ1BN-RJA - Cálculo";"8";"5";"5";"Prova Objetiva";" - "
"EPR1BN-RJA - Cálculo";"1";"5";"3";"Prova Objetiva";" - "
"EPR1BN-RJA - Cálculo";"2";"1";"7";"Prova Objetiva";" - "
"EPR1BN-RJA - Cálculo";"3";"3";"5";"Prova Objetiva";" - "
"EPR1BN-RJA - Cálculo";"4";"0";"8";"Prova Objetiva";" - "
"EPR1BN-RJA - Cálculo";"5";"0";"8";"Prova Objetiva";" - "
"EPR1BN-RJA - Cálculo";"6";"2";"6";"Prova Objetiva";" - "
"EPR1BN-RJA - Cálculo";"7";"5";"3";"Prova Objetiva";" - "
"EPR1BN-RJA - Cálculo";"8";"5";"3";"Prova Objetiva";" - "
"EGM1BN-BRA - Cálculo";"1";"10";"1";"Prova Objetiva";" - "
"EGM1BN-BRA - Cálculo";"2";"7";"4";"Prova Objetiva";" - "
"EGM1BN-BRA - Cálculo";"3";"7";"4";"Prova Objetiva";" - "
"EGM1BN-BRA - Cálculo";"4";"0";"11";"Prova Objetiva";" - "
"EGM1BN-BRA - Cálculo";"5";"0";"11";"Prova Objetiva";" - "
"EGM1BN-BRA - Cálculo";"6";"1";"10";"Prova Objetiva";" - "
"EGM1BN-BRA - Cálculo";"7";"1";"10";"Prova Objetiva";" - "
"EGM1BN-BRA - Cálculo";"8";"8";"3";"Prova Objetiva";" - "
"ENC1BN-BRA - Cálculo";"1";"5";"1";"Prova Objetiva";" - "
"ENC1BN-BRA - Cálculo";"2";"3";"3";"Prova Objetiva";" - "
"ENC1BN-BRA - Cálculo";"3";"2";"4";"Prova Objetiva";" - "
"ENC1BN-BRA - Cálculo";"4";"0";"6";"Prova Objetiva";" - "
"ENC1BN-BRA - Cálculo";"5";"0";"6";"Prova Objetiva";" - "
"ENC1BN-BRA - Cálculo";"6";"1";"5";"Prova Objetiva";" - "
"ENC1BN-BRA - Cálculo";"7";"2";"4";"Prova Objetiva";" - "
"ENC1BN-BRA - Cálculo";"8";"4";"2";"Prova Objetiva";" - "
"EAM1AN-RJA -  Cálculo Diferencial";"1";"4";"3";"Prova Objetiva";" - "
"EAM1AN-RJA -  Cálculo Diferencial";"2";"2";"5";"Prova Objetiva";" - "
"EAM1AN-RJA -  Cálculo Diferencial";"3";"3";"4";"Prova Objetiva";" - "
"EAM1AN-RJA -  Cálculo Diferencial";"4";"4";"3";"Prova Objetiva";" - "
"EAM1AN-RJA -  Cálculo Diferencial";"5";"2";"5";"Prova Objetiva";" - "
"EAM1AN-RJA -  Cálculo Diferencial";"6";"4";"3";"Prova Objetiva";" - "
"EAM1AN-RJA -  Cálculo Diferencial";"7";"1";"6";"Prova Objetiva";" - "
"EAM1AN-RJA -  Cálculo Diferencial";"8";"3";"4";"Prova Objetiva";" - "
"ECA1AN-RJA - Cálculo Diferencial";"1";"2";"8";"Prova Objetiva";" - "
"ECA1AN-RJA - Cálculo Diferencial";"2";"3";"7";"Prova Objetiva";" - "
"ECA1AN-RJA - Cálculo Diferencial";"3";"3";"7";"Prova Objetiva";" - "
"ECA1AN-RJA - Cálculo Diferencial";"4";"3";"7";"Prova Objetiva";" - "
"ECA1AN-RJA - Cálculo Diferencial";"5";"6";"4";"Prova Objetiva";" - "
"ECA1AN-RJA - Cálculo Diferencial";"6";"3";"7";"Prova Objetiva";" - "
"ECA1AN-RJA - Cálculo Diferencial";"7";"4";"6";"Prova Objetiva";" - "
"ECA1AN-RJA - Cálculo Diferencial";"8";"5";"5";"Prova Objetiva";" - "
"ECP1AN-RJA - Cálculo Diferencial";"1";"4";"4";"Prova Objetiva";" - "
"ECP1AN-RJA - Cálculo Diferencial";"2";"5";"3";"Prova Objetiva";" - "
"ECP1AN-RJA - Cálculo Diferencial";"3";"3";"5";"Prova Objetiva";" - "
"ECP1AN-RJA - Cálculo Diferencial";"4";"1";"7";"Prova Objetiva";" - "
"ECP1AN-RJA - Cálculo Diferencial";"5";"4";"4";"Prova Objetiva";" - "
"ECP1AN-RJA - Cálculo Diferencial";"6";"2";"6";"Prova Objetiva";" - "
"ECP1AN-RJA - Cálculo Diferencial";"7";"0";"8";"Prova Objetiva";" - "
"ECP1AN-RJA - Cálculo Diferencial";"8";"2";"6";"Prova Objetiva";" - "
"EGM1AN-RJC - Cálculo Diferencial";"1";"4";"6";"Prova Objetiva";" - "
"EGM1AN-RJC - Cálculo Diferencial";"2";"4";"6";"Prova Objetiva";" - "
"EGM1AN-RJC - Cálculo Diferencial";"3";"3";"7";"Prova Objetiva";" - "
"EGM1AN-RJC - Cálculo Diferencial";"4";"2";"8";"Prova Objetiva";" - "
"EGM1AN-RJC - Cálculo Diferencial";"5";"8";"2";"Prova Objetiva";" - "
"EGM1AN-RJC - Cálculo Diferencial";"6";"2";"8";"Prova Objetiva";" - "
"EGM1AN-RJC - Cálculo Diferencial";"7";"1";"9";"Prova Objetiva";" - "
"EGM1AN-RJC - Cálculo Diferencial";"8";"0";"10";"Prova Objetiva";" - "
"EGM1AN-RJD - Cálculo Diferencial";"1";"4";"7";"Prova Objetiva";" - "
"EGM1AN-RJD - Cálculo Diferencial";"2";"1";"10";"Prova Objetiva";" - "
"EGM1AN-RJD - Cálculo Diferencial";"3";"5";"6";"Prova Objetiva";" - "
"EGM1AN-RJD - Cálculo Diferencial";"4";"1";"10";"Prova Objetiva";" - "
"EGM1AN-RJD - Cálculo Diferencial";"5";"6";"5";"Prova Objetiva";" - "
"EGM1AN-RJD - Cálculo Diferencial";"6";"3";"8";"Prova Objetiva";" - "
"EGM1AN-RJD - Cálculo Diferencial";"7";"1";"10";"Prova Objetiva";" - "
"EGM1AN-RJD - Cálculo Diferencial";"8";"3";"8";"Prova Objetiva";" - "
"ENC1AN-RJC - Cálculo Diferencial";"1";"5";"7";"Prova Objetiva";" - "
"ENC1AN-RJC - Cálculo Diferencial";"2";"4";"8";"Prova Objetiva";" - "
"ENC1AN-RJC - Cálculo Diferencial";"3";"3";"9";"Prova Objetiva";" - "
"ENC1AN-RJC - Cálculo Diferencial";"4";"2";"10";"Prova Objetiva";" - "
"ENC1AN-RJC - Cálculo Diferencial";"5";"7";"5";"Prova Objetiva";" - "
"ENC1AN-RJC - Cálculo Diferencial";"6";"2";"10";"Prova Objetiva";" - "
"ENC1AN-RJC - Cálculo Diferencial";"7";"3";"9";"Prova Objetiva";" - "
"ENC1AN-RJC - Cálculo Diferencial";"8";"3";"9";"Prova Objetiva";" - "
"ENC1AN-RJD - Cálculo Diferencial";"1";"5";"6";"Prova Objetiva";" - "
"ENC1AN-RJD - Cálculo Diferencial";"2";"5";"6";"Prova Objetiva";" - "
"ENC1AN-RJD - Cálculo Diferencial";"3";"4";"7";"Prova Objetiva";" - "
"ENC1AN-RJD - Cálculo Diferencial";"4";"3";"8";"Prova Objetiva";" - "
"ENC1AN-RJD - Cálculo Diferencial";"5";"9";"2";"Prova Objetiva";" - "
"ENC1AN-RJD - Cálculo Diferencial";"6";"1";"10";"Prova Objetiva";" - "
"ENC1AN-RJD - Cálculo Diferencial";"7";"2";"9";"Prova Objetiva";" - "
"ENC1AN-RJD - Cálculo Diferencial";"8";"3";"8";"Prova Objetiva";" - "
"ENC1AN-RJG - Cálculo Diferencial";"1";"4";"7";"Prova Objetiva";" - "
"ENC1AN-RJG - Cálculo Diferencial";"2";"1";"10";"Prova Objetiva";" - "
"ENC1AN-RJG - Cálculo Diferencial";"3";"4";"7";"Prova Objetiva";" - "
"ENC1AN-RJG - Cálculo Diferencial";"4";"1";"10";"Prova Objetiva";" - "
"ENC1AN-RJG - Cálculo Diferencial";"5";"7";"4";"Prova Objetiva";" - "
"ENC1AN-RJG - Cálculo Diferencial";"6";"2";"9";"Prova Objetiva";" - "
"ENC1AN-RJG - Cálculo Diferencial";"7";"2";"9";"Prova Objetiva";" - "
"ENC1AN-RJG - Cálculo Diferencial";"8";"4";"7";"Prova Objetiva";" - "
"ENE1AN-RJA - Cálculo Diferencial ";"1";"1";"8";"Prova Objetiva";" - "
"ENE1AN-RJA - Cálculo Diferencial ";"2";"2";"7";"Prova Objetiva";" - "
"ENE1AN-RJA - Cálculo Diferencial ";"3";"4";"5";"Prova Objetiva";" - "
"ENE1AN-RJA - Cálculo Diferencial ";"4";"4";"5";"Prova Objetiva";" - "
"ENE1AN-RJA - Cálculo Diferencial ";"5";"5";"4";"Prova Objetiva";" - "
"ENE1AN-RJA - Cálculo Diferencial ";"6";"2";"7";"Prova Objetiva";" - "
"ENE1AN-RJA - Cálculo Diferencial ";"7";"0";"9";"Prova Objetiva";" - "
"ENE1AN-RJA - Cálculo Diferencial ";"8";"1";"8";"Prova Objetiva";" - "
"ENE1AN-RJB - Cálculo Diferencial ";"1";"2";"6";"Prova Objetiva";" - "
"ENE1AN-RJB - Cálculo Diferencial ";"2";"4";"4";"Prova Objetiva";" - "
"ENE1AN-RJB - Cálculo Diferencial ";"3";"3";"5";"Prova Objetiva";" - "
"ENE1AN-RJB - Cálculo Diferencial ";"4";"1";"7";"Prova Objetiva";" - "
"ENE1AN-RJB - Cálculo Diferencial ";"5";"2";"6";"Prova Objetiva";" - "
"ENE1AN-RJB - Cálculo Diferencial ";"6";"3";"5";"Prova Objetiva";" - "
"ENE1AN-RJB - Cálculo Diferencial ";"7";"0";"8";"Prova Objetiva";" - "
"ENE1AN-RJB - Cálculo Diferencial ";"8";"2";"6";"Prova Objetiva";" - "
"ENQ1AN-RJA - Cálculo Diferencial ";"1";"5";"8";"Prova Objetiva";" - "
"ENQ1AN-RJA - Cálculo Diferencial ";"2";"7";"6";"Prova Objetiva";" - "
"ENQ1AN-RJA - Cálculo Diferencial ";"3";"4";"9";"Prova Objetiva";" - "
"ENQ1AN-RJA - Cálculo Diferencial ";"4";"0";"13";"Prova Objetiva";" - "
"ENQ1AN-RJA - Cálculo Diferencial ";"5";"7";"6";"Prova Objetiva";" - "
"ENQ1AN-RJA - Cálculo Diferencial ";"6";"3";"10";"Prova Objetiva";" - "
"ENQ1AN-RJA - Cálculo Diferencial ";"7";"0";"13";"Prova Objetiva";" - "
"ENQ1AN-RJA - Cálculo Diferencial ";"8";"9";"4";"Prova Objetiva";" - "
"EGM1BM- RJA - Física - Eletricidade";"1";"2";"4";"Prova Objetiva";" - "
"EGM1BM- RJA - Física - Eletricidade";"2";"2";"4";"Prova Objetiva";" - "
"EGM1BM- RJA - Física - Eletricidade";"3";"4";"2";"Prova Objetiva";" - "
"EGM1BM- RJA - Física - Eletricidade";"4";"4";"2";"Prova Objetiva";" - "
"EGM1BM- RJA - Física - Eletricidade";"5";"5";"1";"Prova Objetiva";" - "
"EGM1BM- RJA - Física - Eletricidade";"6";"3";"3";"Prova Objetiva";" - "
"EGM1BM- RJA - Física - Eletricidade";"7";"3";"3";"Prova Objetiva";" - "
"EGM1BM- RJA - Física - Eletricidade";"8";"3";"3";"Prova Objetiva";" - "
"ENC1BM-RJA - Física - Eletricidade";"1";"6";"5";"Prova Objetiva";" - "
"ENC1BM-RJA - Física - Eletricidade";"2";"2";"9";"Prova Objetiva";" - "
"ENC1BM-RJA - Física - Eletricidade";"3";"9";"2";"Prova Objetiva";" - "
"ENC1BM-RJA - Física - Eletricidade";"4";"5";"6";"Prova Objetiva";" - "
"ENC1BM-RJA - Física - Eletricidade";"5";"9";"2";"Prova Objetiva";" - "
"ENC1BM-RJA - Física - Eletricidade";"6";"4";"7";"Prova Objetiva";" - "
"ENC1BM-RJA - Física - Eletricidade";"7";"2";"9";"Prova Objetiva";" - "
"ENC1BM-RJA - Física - Eletricidade";"8";"3";"8";"Prova Objetiva";" - "
"EAM1AM-RJA - Física Mecânica";"1";"1";"10";"Prova Objetiva";" - "
"EAM1AM-RJA - Física Mecânica";"2";"4";"7";"Prova Objetiva";" - "
"EAM1AM-RJA - Física Mecânica";"3";"4";"7";"Prova Objetiva";" - "
"EAM1AM-RJA - Física Mecânica";"4";"4";"7";"Prova Objetiva";" - "
"EAM1AM-RJA - Física Mecânica";"5";"8";"3";"Prova Objetiva";" - "
"EAM1AM-RJA - Física Mecânica";"6";"5";"6";"Prova Objetiva";" - "
"EAM1AM-RJA - Física Mecânica";"7";"5";"6";"Prova Objetiva";" - "
"EAM1AM-RJA - Física Mecânica";"8";"4";"7";"Prova Objetiva";" - "
"ECA1AM-RJA - Física Mecânica";"1";"0";"6";"Prova Objetiva";" - "
"ECA1AM-RJA - Física Mecânica";"2";"1";"5";"Prova Objetiva";" - "
"ECA1AM-RJA - Física Mecânica";"3";"0";"6";"Prova Objetiva";" - "
"ECA1AM-RJA - Física Mecânica";"4";"0";"6";"Prova Objetiva";" - "
"ECA1AM-RJA - Física Mecânica";"5";"2";"4";"Prova Objetiva";" - "
"ECA1AM-RJA - Física Mecânica";"6";"3";"3";"Prova Objetiva";" - "
"ECA1AM-RJA - Física Mecânica";"7";"1";"5";"Prova Objetiva";" - "
"ECA1AM-RJA - Física Mecânica";"8";"3";"3";"Prova Objetiva";" - "
"EGM1AN-RJA - Física Mecânica";"1";"5";"4";"Prova Objetiva";" - "
"EGM1AN-RJA - Física Mecânica";"2";"4";"5";"Prova Objetiva";" - "
"EGM1AN-RJA - Física Mecânica";"3";"5";"4";"Prova Objetiva";" - "
"EGM1AN-RJA - Física Mecânica";"4";"0";"9";"Prova Objetiva";" - "
"EGM1AN-RJA - Física Mecânica";"5";"3";"6";"Prova Objetiva";" - "
"EGM1AN-RJA - Física Mecânica";"6";"3";"6";"Prova Objetiva";" - "
"EGM1AN-RJA - Física Mecânica";"7";"6";"3";"Prova Objetiva";" - "
"EGM1AN-RJA - Física Mecânica";"8";"5";"4";"Prova Objetiva";" - "
"EGM1AN-RJB - Física Mecânica";"1";"2";"8";"Prova Objetiva";" - "
"EGM1AN-RJB - Física Mecânica";"2";"1";"9";"Prova Objetiva";" - "
"EGM1AN-RJB - Física Mecânica";"3";"4";"6";"Prova Objetiva";" - "
"EGM1AN-RJB - Física Mecânica";"4";"0";"10";"Prova Objetiva";" - "
"EGM1AN-RJB - Física Mecânica";"5";"1";"9";"Prova Objetiva";" - "
"EGM1AN-RJB - Física Mecânica";"6";"4";"6";"Prova Objetiva";" - "
"EGM1AN-RJB - Física Mecânica";"7";"2";"8";"Prova Objetiva";" - "
"EGM1AN-RJB - Física Mecânica";"8";"3";"7";"Prova Objetiva";" - "
"ENC1AN-RJA - Física Mecânica";"1";"5";"6";"Prova Objetiva";" - "
"ENC1AN-RJA - Física Mecânica";"2";"2";"9";"Prova Objetiva";" - "
"ENC1AN-RJA - Física Mecânica";"3";"4";"7";"Prova Objetiva";" - "
"ENC1AN-RJA - Física Mecânica";"4";"1";"10";"Prova Objetiva";" - "
"ENC1AN-RJA - Física Mecânica";"5";"2";"9";"Prova Objetiva";" - "
"ENC1AN-RJA - Física Mecânica";"6";"5";"6";"Prova Objetiva";" - "
"ENC1AN-RJA - Física Mecânica";"7";"6";"5";"Prova Objetiva";" - "
"ENC1AN-RJA - Física Mecânica";"8";"7";"4";"Prova Objetiva";" - "
"ENC1AN-RJB - Física Mecânica";"1";"3";"6";"Prova Objetiva";" - "
"ENC1AN-RJB - Física Mecânica";"2";"4";"5";"Prova Objetiva";" - "
"ENC1AN-RJB - Física Mecânica";"3";"5";"4";"Prova Objetiva";" - "
"ENC1AN-RJB - Física Mecânica";"4";"0";"9";"Prova Objetiva";" - "
"ENC1AN-RJB - Física Mecânica";"5";"1";"8";"Prova Objetiva";" - "
"ENC1AN-RJB - Física Mecânica";"6";"3";"6";"Prova Objetiva";" - "
"ENC1AN-RJB - Física Mecânica";"7";"3";"6";"Prova Objetiva";" - "
"ENC1AN-RJB - Física Mecânica";"8";"5";"4";"Prova Objetiva";" - "
"ENC1AN-RJE - Física Mecânica";"1";"3";"5";"Prova Objetiva";" - "
"ENC1AN-RJE - Física Mecânica";"2";"2";"6";"Prova Objetiva";" - "
"ENC1AN-RJE - Física Mecânica";"3";"5";"3";"Prova Objetiva";" - "
"ENC1AN-RJE - Física Mecânica";"4";"0";"8";"Prova Objetiva";" - "
"ENC1AN-RJE - Física Mecânica";"5";"2";"6";"Prova Objetiva";" - "
"ENC1AN-RJE - Física Mecânica";"6";"4";"4";"Prova Objetiva";" - "
"ENC1AN-RJE - Física Mecânica";"7";"0";"8";"Prova Objetiva";" - "
"ENC1AN-RJE - Física Mecânica";"8";"2";"6";"Prova Objetiva";" - "
"EAM1BN-RJA - Física - Eletricidade";"1";"4";"3";"Prova Objetiva";" - "
"EAM1BN-RJA - Física - Eletricidade";"2";"3";"4";"Prova Objetiva";" - "
"EAM1BN-RJA - Física - Eletricidade";"3";"1";"6";"Prova Objetiva";" - "
"EAM1BN-RJA - Física - Eletricidade";"4";"4";"3";"Prova Objetiva";" - "
"EAM1BN-RJA - Física - Eletricidade";"5";"6";"1";"Prova Objetiva";" - "
"EAM1BN-RJA - Física - Eletricidade";"6";"1";"6";"Prova Objetiva";" - "
"EAM1BN-RJA - Física - Eletricidade";"7";"1";"6";"Prova Objetiva";" - "
"EAM1BN-RJA - Física - Eletricidade";"8";"4";"3";"Prova Objetiva";" - "
"ECA1BN-RJA - Física - Eletricidade";"1";"8";"1";"Prova Objetiva";" - "
"ECA1BN-RJA - Física - Eletricidade";"2";"2";"7";"Prova Objetiva";" - "
"ECA1BN-RJA - Física - Eletricidade";"3";"4";"5";"Prova Objetiva";" - "
"ECA1BN-RJA - Física - Eletricidade";"4";"1";"8";"Prova Objetiva";" - "
"ECA1BN-RJA - Física - Eletricidade";"5";"9";"0";"Prova Objetiva";" - "
"ECA1BN-RJA - Física - Eletricidade";"6";"4";"5";"Prova Objetiva";" - "
"ECA1BN-RJA - Física - Eletricidade";"7";"3";"6";"Prova Objetiva";" - "
"ECA1BN-RJA - Física - Eletricidade";"8";"6";"3";"Prova Objetiva";" - "
"ECP1BN-RJA - Física - Eletricidade";"1";"6";"1";"Prova Objetiva";" - "
"ECP1BN-RJA - Física - Eletricidade";"2";"1";"6";"Prova Objetiva";" - "
"ECP1BN-RJA - Física - Eletricidade";"3";"3";"4";"Prova Objetiva";" - "
"ECP1BN-RJA - Física - Eletricidade";"4";"2";"5";"Prova Objetiva";" - "
"ECP1BN-RJA - Física - Eletricidade";"5";"6";"1";"Prova Objetiva";" - "
"ECP1BN-RJA - Física - Eletricidade";"6";"7";"0";"Prova Objetiva";" - "
"ECP1BN-RJA - Física - Eletricidade";"7";"1";"6";"Prova Objetiva";" - "
"ECP1BN-RJA - Física - Eletricidade";"8";"2";"5";"Prova Objetiva";" - "
"ENC1BN-RJA - Física - Eletricidade";"1";"1";"5";"Prova Objetiva";" - "
"ENC1BN-RJA - Física - Eletricidade";"2";"2";"4";"Prova Objetiva";" - "
"ENC1BN-RJA - Física - Eletricidade";"3";"3";"3";"Prova Objetiva";" - "
"ENC1BN-RJA - Física - Eletricidade";"4";"3";"3";"Prova Objetiva";" - "
"ENC1BN-RJA - Física - Eletricidade";"5";"5";"1";"Prova Objetiva";" - "
"ENC1BN-RJA - Física - Eletricidade";"6";"3";"3";"Prova Objetiva";" - "
"ENC1BN-RJA - Física - Eletricidade";"7";"2";"4";"Prova Objetiva";" - "
"ENC1BN-RJA - Física - Eletricidade";"8";"3";"3";"Prova Objetiva";" - "
"ENE1BN-RJA - Física - Eletricidade";"1";"7";"1";"Prova Objetiva";" - "
"ENE1BN-RJA - Física - Eletricidade";"2";"3";"5";"Prova Objetiva";" - "
"ENE1BN-RJA - Física - Eletricidade";"3";"5";"3";"Prova Objetiva";" - "
"ENE1BN-RJA - Física - Eletricidade";"4";"5";"3";"Prova Objetiva";" - "
"ENE1BN-RJA - Física - Eletricidade";"5";"8";"0";"Prova Objetiva";" - "
"ENE1BN-RJA - Física - Eletricidade";"6";"7";"1";"Prova Objetiva";" - "
"ENE1BN-RJA - Física - Eletricidade";"7";"1";"7";"Prova Objetiva";" - "
"ENE1BN-RJA - Física - Eletricidade";"8";"3";"5";"Prova Objetiva";" - "
"ENQ1BN-RJA - Física - Eletricidade";"1";"8";"3";"Prova Objetiva";" - "
"ENQ1BN-RJA - Física - Eletricidade";"2";"7";"4";"Prova Objetiva";" - "
"ENQ1BN-RJA - Física - Eletricidade";"3";"6";"5";"Prova Objetiva";" - "
"ENQ1BN-RJA - Física - Eletricidade";"4";"6";"5";"Prova Objetiva";" - "
"ENQ1BN-RJA - Física - Eletricidade";"5";"8";"3";"Prova Objetiva";" - "
"ENQ1BN-RJA - Física - Eletricidade";"6";"2";"9";"Prova Objetiva";" - "
"ENQ1BN-RJA - Física - Eletricidade";"7";"4";"7";"Prova Objetiva";" - "
"ENQ1BN-RJA - Física - Eletricidade";"8";"3";"8";"Prova Objetiva";" - "
"EPR1BN-RJA - Física - Eletricidade";"1";"3";"6";"Prova Objetiva";" - "
"EPR1BN-RJA - Física - Eletricidade";"2";"0";"9";"Prova Objetiva";" - "
"EPR1BN-RJA - Física - Eletricidade";"3";"4";"5";"Prova Objetiva";" - "
"EPR1BN-RJA - Física - Eletricidade";"4";"6";"3";"Prova Objetiva";" - "
"EPR1BN-RJA - Física - Eletricidade";"5";"8";"1";"Prova Objetiva";" - "
"EPR1BN-RJA - Física - Eletricidade";"6";"5";"4";"Prova Objetiva";" - "
"EPR1BN-RJA - Física - Eletricidade";"7";"2";"7";"Prova Objetiva";" - "
"EPR1BN-RJA - Física - Eletricidade";"8";"3";"6";"Prova Objetiva";" - "
"EGM1BN-BRA - Física - Eletricidade";"1";"9";"3";"Prova Objetiva";" - "
"EGM1BN-BRA - Física - Eletricidade";"2";"6";"6";"Prova Objetiva";" - "
